epiweek,region,first-observed-wili,final-observed-wili
201722,hhs1,0.532121,0.68094
201723,hhs1,0.174042,0.581094
201724,hhs1,0.391762,0.506065
201725,hhs1,0.387697,0.461712
201726,hhs1,0.454203,0.433945
201727,hhs1,0.0463566,0.452091
201728,hhs1,0.307706,0.361844
201729,hhs1,0.282484,0.292145
201630,hhs10,0.237903,0.239537
201631,hhs10,0.155283,0.159146
201632,hhs10,0.227902,0.195011
201633,hhs10,0.0935324,0.117011
201634,hhs10,0.228901,0.183599
201635,hhs10,0.351573,0.269324
201636,hhs10,0.399553,0.322706
201637,hhs10,0.270078,0.317609
201638,hhs10,0.663706,0.231198
201639,hhs10,0.290044,0.271021
201640,hhs10,0.359021,0.439119
201641,hhs10,1.12254,0.427974
201642,hhs10,0.485939,0.489575
201643,hhs10,0.511633,0.529992
201644,hhs10,0.502137,0.573751
201645,hhs10,0.618377,0.737088
201646,hhs10,0.575262,0.643705
201647,hhs10,1.06875,0.789485
201648,hhs10,0.905242,0.775045
201649,hhs10,0.712151,0.693141
201650,hhs10,1.67346,1.50325
201651,hhs10,1.9106,2.05831
201652,hhs10,4.01472,3.67061
201701,hhs10,3.1945,3.02313
201702,hhs10,2.18709,2.15197
201703,hhs10,3.03461,3.25108
201704,hhs10,2.19427,2.51434
201705,hhs10,2.331,2.28634
201706,hhs10,2.18371,2.00447
201707,hhs10,1.91162,1.77728
201708,hhs10,1.27094,1.51737
201709,hhs10,0.929599,1.46199
201710,hhs10,0.656334,0.952098
201711,hhs10,1.25356,1.26965
201712,hhs10,1.0715,0.916475
201713,hhs10,0.904726,0.910264
201714,hhs10,0.962157,0.796512
201715,hhs10,0.691536,0.672532
201716,hhs10,0.523355,0.594078
201717,hhs10,0.465736,0.47098
201718,hhs10,0.774126,0.715131
201719,hhs10,0.626887,0.532669
201720,hhs10,0.580487,0.606242
201721,hhs10,0.277544,0.274874
201722,hhs10,0.295238,0.351644
201723,hhs10,0.267784,0.246305
201724,hhs10,0.382969,0.296349
201725,hhs10,0.398308,0.420902
201726,hhs10,0.160822,0.269874
201727,hhs10,0.0993905,0.142951
201728,hhs10,0.111372,0.138835
201729,hhs10,0.136657,0.143258
201630,hhs3,1.04753,0.973083
201631,hhs3,1.02184,0.964079
201632,hhs3,0.814537,0.958014
201633,hhs3,0.859961,0.86297
201634,hhs3,0.901668,0.919978
201635,hhs3,0.980216,1.07718
201636,hhs3,1.23096,1.14754
201637,hhs3,0.763345,1.00533
201638,hhs3,1.02905,1.0972
201639,hhs3,0.926146,1.16354
201640,hhs3,0.890136,1.1181
201641,hhs3,0.992903,1.08883
201642,hhs3,1.08977,1.17636
201643,hhs3,1.36126,1.22343
201644,hhs3,1.20504,1.35918
201645,hhs3,1.41191,1.42255
201646,hhs3,1.22957,1.44312
201647,hhs3,1.57226,1.74561
201648,hhs3,1.69581,1.4863
201649,hhs3,1.63485,1.62466
201650,hhs3,2.1464,1.91967
201651,hhs3,2.50095,2.22379
201652,hhs3,3.29884,3.05115
201701,hhs3,3.15465,2.70326
201702,hhs3,3.52219,2.81366
201703,hhs3,3.1721,3.09968
201704,hhs3,4.17146,3.45232
201705,hhs3,4.22403,3.73339
201706,hhs3,5.56066,5.14024
201707,hhs3,5.73388,5.20003
201708,hhs3,5.48343,5.04643
201709,hhs3,3.69556,3.22344
201710,hhs3,3.53075,3.16441
201711,hhs3,3.54599,3.37065
201712,hhs3,3.48003,3.04208
201713,hhs3,3.57397,3.18057
201714,hhs3,2.64385,2.2263
201715,hhs3,1.85324,1.68528
201716,hhs3,1.66665,1.4153
201717,hhs3,1.16136,1.08681
201718,hhs3,1.04174,1.05564
201719,hhs3,0.988001,0.881369
201720,hhs3,1.13617,0.983731
201721,hhs3,1.15907,0.875947
201722,hhs3,1.086,1.03431
201723,hhs3,1.01724,0.867823
201724,hhs3,0.889571,0.763187
201725,hhs3,0.756382,0.803839
201726,hhs3,0.90517,0.772005
201727,hhs3,0.611055,0.78873
201728,hhs3,0.836452,0.749312
201729,hhs3,0.747539,0.671758
201630,hhs4,0.757184,0.653224
201631,hhs4,0.667492,0.615225
201632,hhs4,0.886151,0.851918
201633,hhs4,0.947158,0.859982
201634,hhs4,1.0984,0.992024
201635,hhs4,1.03738,1.01695
201636,hhs4,0.912566,0.900288
201637,hhs4,1.11271,1.07002
201638,hhs4,1.25705,1.1253
201639,hhs4,1.27823,1.31649
201640,hhs4,1.04719,1.17386
201641,hhs4,1.23943,1.23174
201642,hhs4,1.33973,1.2768
201643,hhs4,1.37194,1.38032
201644,hhs4,1.5396,1.64361
201645,hhs4,1.6907,1.67847
201646,hhs4,1.96257,1.9058
201647,hhs4,2.22945,2.19048
201648,hhs4,1.93177,1.92682
201649,hhs4,1.75234,1.82204
201650,hhs4,2.46462,2.27691
201651,hhs4,2.84249,2.93491
201652,hhs4,3.32356,3.37282
201701,hhs4,2.63538,2.91179
201702,hhs4,2.90646,2.89395
201703,hhs4,3.67567,3.68564
201704,hhs4,3.6278,3.69188
201705,hhs4,4.8353,4.53169
201706,hhs4,4.99592,5.11778
201707,hhs4,5.26222,5.5107
201708,hhs4,5.88678,5.48046
201709,hhs4,4.43682,4.52709
201710,hhs4,4.90946,4.53598
201711,hhs4,3.73216,3.878
201712,hhs4,5.02912,4.67964
201713,hhs4,4.09779,3.6751
201714,hhs4,3.02786,2.74066
201715,hhs4,2.0991,2.17782
201716,hhs4,1.78483,1.79914
201717,hhs4,1.45263,1.49321
201718,hhs4,1.32798,1.24508
201719,hhs4,1.26759,1.39615
201720,hhs4,1.11905,1.27115
201721,hhs4,0.996221,1.19756
201722,hhs4,0.807495,0.968787
201723,hhs4,0.800818,0.878384
201724,hhs4,0.583441,0.721797
201725,hhs4,0.616408,0.644565
201726,hhs4,0.563693,0.603647
201727,hhs4,0.690707,0.637539
201728,hhs4,0.516677,0.593663
201729,hhs4,0.42909,0.489899
201630,hhs5,0.478406,0.571754
201631,hhs5,0.479201,0.559739
201632,hhs5,0.400146,0.499993
201633,hhs5,0.431349,0.534359
201634,hhs5,0.635289,0.69594
201635,hhs5,0.642607,0.638424
201636,hhs5,0.616919,0.695816
201637,hhs5,0.766555,0.794893
201638,hhs5,1.01101,0.854437
201639,hhs5,1.23173,0.983237
201640,hhs5,0.897305,1.00259
201641,hhs5,1.05488,0.977935
201642,hhs5,1.22074,1.0411
201643,hhs5,0.994676,1.10603
201644,hhs5,1.05347,1.26644
201645,hhs5,1.29008,1.2373
201646,hhs5,1.1783,1.21417
201647,hhs5,1.27652,1.26992
201648,hhs5,1.16272,1.24656
201649,hhs5,1.36437,1.48693
201650,hhs5,1.43112,1.55394
201651,hhs5,1.85977,1.84416
201652,hhs5,2.77137,2.36953
201701,hhs5,2.09448,2.10416
201702,hhs5,2.15408,2.11757
201703,hhs5,2.5803,2.4432
201704,hhs5,2.80944,2.76295
201705,hhs5,3.2959,3.182
201706,hhs5,3.98519,3.9176
201707,hhs5,4.06585,4.31787
201708,hhs5,4.43015,4.26139
201709,hhs5,3.11511,3.04485
201710,hhs5,3.23998,3.31743
201711,hhs5,3.08434,2.99882
201712,hhs5,3.02879,2.81307
201713,hhs5,2.28962,2.38582
201714,hhs5,2.06904,2.08707
201715,hhs5,1.56183,1.59399
201716,hhs5,1.36725,1.43122
201717,hhs5,1.11854,1.28566
201718,hhs5,1.28037,1.13294
201719,hhs5,1.17682,1.12252
201720,hhs5,0.956651,0.93765
201721,hhs5,0.705774,0.823691
201722,hhs5,0.540255,0.785368
201723,hhs5,0.56132,0.717118
201724,hhs5,0.576025,0.639736
201725,hhs5,0.597292,0.659815
201726,hhs5,0.563536,0.572332
201727,hhs5,0.227668,0.486301
201728,hhs5,0.484619,0.559928
201729,hhs5,0.507206,0.553207
201630,hhs6,1.94861,1.2563
201631,hhs6,1.20281,1.03208
201632,hhs6,1.14169,1.0707
201633,hhs6,1.10057,1.11025
201634,hhs6,1.53173,1.41844
201635,hhs6,2.66315,2.21023
201636,hhs6,1.58494,2.30176
201637,hhs6,1.79424,2.09464
201638,hhs6,2.1208,2.00967
201639,hhs6,2.85942,2.22051
201640,hhs6,1.70349,1.76526
201641,hhs6,1.81681,1.82039
201642,hhs6,1.68623,1.65697
201643,hhs6,2.00145,2.00697
201644,hhs6,1.92106,1.96261
201645,hhs6,2.26257,2.05983
201646,hhs6,2.22282,2.25577
201647,hhs6,2.4484,2.46228
201648,hhs6,2.52232,2.40277
201649,hhs6,2.94597,2.82109
201650,hhs6,3.43251,3.29508
201651,hhs6,4.10513,3.75623
201652,hhs6,4.12099,4.15913
201701,hhs6,4.15857,4.03886
201702,hhs6,4.76506,4.80185
201703,hhs6,5.31662,5.26955
201704,hhs6,6.06915,6.10427
201705,hhs6,7.98339,8.13221
201706,hhs6,9.96702,9.87589
201707,hhs6,8.83825,8.79917
201708,hhs6,8.34562,8.34112
201709,hhs6,6.8584,6.90124
201710,hhs6,6.88035,6.46666
201711,hhs6,5.47263,5.35945
201712,hhs6,4.54106,4.41414
201713,hhs6,3.86684,3.68979
201714,hhs6,3.41072,3.27296
201715,hhs6,3.1112,3.02577
201716,hhs6,3.35702,2.89176
201717,hhs6,2.59703,2.4434
201718,hhs6,2.80359,2.30211
201719,hhs6,1.79314,1.66187
201720,hhs6,2.10908,2.05313
201721,hhs6,2.03175,1.83173
201722,hhs6,1.93111,1.59942
201723,hhs6,1.54939,1.50041
201724,hhs6,1.48917,1.37974
201725,hhs6,1.33282,1.32368
201726,hhs6,1.51659,1.2837
201727,hhs6,1.53969,1.20651
201728,hhs6,0.967526,1.06283
201729,hhs6,1.52713,1.20983
201630,hhs7,0.44457,0.325119
201631,hhs7,0.292357,0.222125
201632,hhs7,0.421435,0.279177
201633,hhs7,0.226021,0.141758
201634,hhs7,0.44573,0.283671
201635,hhs7,0.313233,0.29973
201636,hhs7,0.501456,0.428906
201637,hhs7,0.22691,0.273509
201638,hhs7,0.494301,0.360435
201639,hhs7,0.326002,0.286907
201640,hhs7,0.662448,0.600404
201641,hhs7,0.718123,0.694833
201642,hhs7,0.948274,0.77907
201643,hhs7,0.731028,0.692503
201644,hhs7,1.06082,0.842297
201645,hhs7,1.11148,0.915289
201646,hhs7,0.76666,0.969142
201647,hhs7,1.36563,1.42912
201648,hhs7,1.42727,1.38821
201649,hhs7,1.16817,1.26835
201650,hhs7,1.18021,1.26776
201651,hhs7,1.91255,1.75768
201652,hhs7,4.07752,2.69374
201701,hhs7,3.12076,2.90667
201702,hhs7,3.53388,2.75581
201703,hhs7,3.42826,3.46528
201704,hhs7,4.51226,4.56991
201705,hhs7,6.12104,5.52653
201706,hhs7,6.70125,6.35948
201707,hhs7,5.08154,4.91892
201708,hhs7,4.34602,4.04323
201709,hhs7,2.90047,2.82773
201710,hhs7,3.16447,2.76664
201711,hhs7,2.39842,2.39066
201712,hhs7,2.12401,2.04061
201713,hhs7,1.77012,1.69023
201714,hhs7,1.56568,1.36816
201715,hhs7,1.1377,0.972039
201716,hhs7,0.842082,0.852059
201717,hhs7,0.829467,0.760244
201718,hhs7,0.943099,0.746471
201719,hhs7,0.584616,0.439723
201720,hhs7,0.331567,0.305088
201721,hhs7,0.216018,0.159971
201722,hhs7,0.365215,0.222973
201723,hhs7,0.290617,0.170425
201724,hhs7,0.221532,0.204266
201725,hhs7,0.130633,0.100721
201726,hhs7,0.234558,0.264192
201727,hhs7,0.248466,0.191394
201728,hhs7,0.0568962,0.0792569
201729,hhs7,0.096816,0.0831066
201630,hhs8,0.503181,0.35978
201631,hhs8,0.337269,0.331639
201632,hhs8,0.739533,0.389203
201633,hhs8,0.37574,0.379123
201634,hhs8,0.595686,0.564038
201635,hhs8,0.930802,0.831985
201636,hhs8,0.648957,0.637444
201637,hhs8,0.899896,0.842631
201638,hhs8,0.793818,0.784745
201639,hhs8,0.557693,0.53557
201640,hhs8,0.803125,0.774099
201641,hhs8,0.953251,0.911285
201642,hhs8,0.939509,0.932084
201643,hhs8,0.813203,0.831681
201644,hhs8,0.525923,0.506499
201645,hhs8,0.791315,0.746585
201646,hhs8,0.93566,0.903373
201647,hhs8,0.785756,0.7899
201648,hhs8,1.274,1.26446
201649,hhs8,1.08115,1.14529
201650,hhs8,1.3695,1.29771
201651,hhs8,2.06531,2.0834
201652,hhs8,1.52141,1.45497
201701,hhs8,1.76306,2.25932
201702,hhs8,1.98812,1.90851
201703,hhs8,2.37093,2.2668
201704,hhs8,2.30244,2.07104
201705,hhs8,2.55554,2.27632
201706,hhs8,2.23508,2.29134
201707,hhs8,2.97718,2.72703
201708,hhs8,1.72854,1.62675
201709,hhs8,1.53052,1.458
201710,hhs8,1.59547,1.441
201711,hhs8,1.11829,1.13172
201712,hhs8,1.47609,1.34752
201713,hhs8,1.24391,1.13431
201714,hhs8,1.15085,1.11224
201715,hhs8,1.00759,0.834582
201716,hhs8,0.850657,0.855133
201717,hhs8,1.02441,0.975584
201718,hhs8,1.14201,1.02515
201719,hhs8,0.579008,0.576129
201720,hhs8,0.768867,0.758802
201721,hhs8,0.835701,0.907428
201722,hhs8,0.45674,0.59473
201723,hhs8,0.382313,0.391791
201724,hhs8,0.21465,0.203778
201725,hhs8,0.484418,0.491963
201726,hhs8,0.282778,0.329588
201727,hhs8,0.327039,0.321273
201728,hhs8,0.316838,0.340669
201729,hhs8,0.274142,0.225633
201630,hhs9,1.01497,0.798763
201631,hhs9,0.556596,0.793163
201632,hhs9,0.40182,0.777639
201633,hhs9,0.356648,0.889385
201634,hhs9,1.12179,0.960892
201635,hhs9,1.02595,1.21347
201636,hhs9,1.41193,1.21141
201637,hhs9,1.15761,1.46895
201638,hhs9,1.77337,1.53028
201639,hhs9,1.09906,1.45655
201640,hhs9,1.06912,1.2649
201641,hhs9,0.756084,1.27116
201642,hhs9,1.31262,1.38253
201643,hhs9,0.975945,1.44065
201644,hhs9,1.15044,1.52282
201645,hhs9,1.25385,1.61895
201646,hhs9,1.30727,1.6706
201647,hhs9,1.11174,1.9819
201648,hhs9,1.20627,1.8794
201649,hhs9,2.14816,2.03416
201650,hhs9,2.52395,2.31372
201651,hhs9,3.16952,2.75818
201652,hhs9,2.41668,3.30484
201701,hhs9,3.20493,3.07412
201702,hhs9,2.95889,2.83778
201703,hhs9,2.7551,2.68071
201704,hhs9,2.99498,2.9577
201705,hhs9,3.36688,3.03987
201706,hhs9,2.66013,2.64082
201707,hhs9,1.96243,2.45805
201708,hhs9,2.57364,2.39562
201709,hhs9,2.4044,2.21248
201710,hhs9,2.41992,2.22164
201711,hhs9,2.42282,2.26591
201712,hhs9,2.05744,1.97718
201713,hhs9,1.41914,1.98112
201714,hhs9,1.99754,1.81326
201715,hhs9,1.61772,1.61855
201716,hhs9,1.87992,1.6697
201717,hhs9,1.29472,1.77963
201718,hhs9,1.78596,1.56937
201719,hhs9,1.03209,1.47835
201720,hhs9,1.64253,1.46965
201721,hhs9,1.81386,1.443
201722,hhs9,1.9289,1.42575
201723,hhs9,1.06225,1.54938
201724,hhs9,0.860948,1.24856
201725,hhs9,0.656103,1.17378
201726,hhs9,0.701638,1.30807
201727,hhs9,1.36739,1.22903
201728,hhs9,1.37889,1.06617
201729,hhs9,1.12819,1.04083
201630,nat,0.892884,0.723099
201631,nat,0.703335,0.663501
201632,nat,0.647381,0.69276
201633,nat,0.645531,0.710029
201634,nat,0.919902,0.834232
201635,nat,1.06314,0.992621
201636,nat,1.00415,1.01605
201637,nat,1.01608,1.07169
201638,nat,1.25346,1.10163
201639,nat,1.25959,1.18841
201640,nat,1.09511,1.19763
201641,nat,1.19788,1.22887
201642,nat,1.28869,1.26723
201643,nat,1.30927,1.36226
201644,nat,1.37269,1.48468
201645,nat,1.55806,1.55838
201646,nat,1.60446,1.64639
201647,nat,1.8029,1.91196
201648,nat,1.76578,1.81129
201649,nat,1.9479,1.91669
201650,nat,2.31662,2.20671
201651,nat,2.89491,2.73096
201652,nat,3.35011,3.36152
201701,nat,3.18416,3.09232
201702,nat,3.30078,3.07623
201703,nat,3.41637,3.50708
201704,nat,3.94564,3.79872
201705,nat,4.75185,4.43601
201706,nat,5.2332,5.06094
201707,nat,4.79862,4.85988
201708,nat,4.80383,4.57809
201709,nat,3.61795,3.55555
201710,nat,3.67955,3.50492
201711,nat,3.16831,3.21406
201712,nat,3.22906,3.09854
201713,nat,2.90346,2.79765
201714,nat,2.56482,2.38646
201715,nat,2.00293,1.96699
201716,nat,1.84102,1.73523
201717,nat,1.42366,1.5635
201718,nat,1.58268,1.4041
201719,nat,1.25387,1.27729
201720,nat,1.32643,1.28245
201721,nat,1.2359,1.16589
201722,nat,1.12275,1.10926
201723,nat,0.90474,1.04391
201724,nat,0.799571,0.905127
201725,nat,0.826189,0.900396
201726,nat,0.744107,0.859562
201727,nat,0.797037,0.819597
201728,nat,0.754297,0.753215
201729,nat,0.804202,0.738102
201630,hhs2,0.946249,0.746436
201631,hhs2,1.03855,0.634354
201632,hhs2,0.579533,0.533826
201633,hhs2,0.701611,0.568049
201634,hhs2,0.827262,0.60012
201635,hhs2,0.927342,0.603582
201636,hhs2,1.01816,0.68985
201637,hhs2,1.12625,0.739722
201638,hhs2,1.02194,0.767777
201639,hhs2,1.20149,0.932667
201640,hhs2,1.78206,1.74499
201641,hhs2,2.05774,1.88524
201642,hhs2,1.80966,1.93008
201643,hhs2,2.34155,2.05051
201644,hhs2,2.41995,2.2409
201645,hhs2,2.48972,2.46429
201646,hhs2,2.9618,2.53078
201647,hhs2,3.51677,3.25846
201648,hhs2,3.51121,3.18884
201649,hhs2,3.58094,3.26288
201650,hhs2,3.51336,3.40303
201651,hhs2,4.97202,4.54373
201652,hhs2,5.79251,6.04479
201701,hhs2,5.89691,5.34376
201702,hhs2,6.01519,5.07086
201703,hhs2,4.32399,5.68166
201704,hhs2,6.85134,6.01053
201705,hhs2,7.47507,6.49829
201706,hhs2,7.77563,6.93759
201707,hhs2,6.12586,5.72327
201708,hhs2,5.13442,4.74394
201709,hhs2,3.4854,3.14868
201710,hhs2,2.80307,3.07779
201711,hhs2,2.39767,3.26144
201712,hhs2,2.50749,3.07912
201713,hhs2,4.30161,3.72855
201714,hhs2,4.09126,3.73
201715,hhs2,3.24118,3.07639
201716,hhs2,2.41035,2.30839
201717,hhs2,1.85849,2.37195
201718,hhs2,2.2907,2.01884
201719,hhs2,2.38596,2.04102
201720,hhs2,2.24812,2.05369
201721,hhs2,1.99833,1.82629
201722,hhs2,1.51729,1.95155
201723,hhs2,1.46274,1.8621
201724,hhs2,1.33733,1.69066
201725,hhs2,2.10466,1.82187
201726,hhs2,1.04638,1.57032
201727,hhs2,1.30571,1.52523
201728,hhs2,1.24349,1.38403
201729,hhs2,1.67738,1.44517
