model,season,region,score,oneWk,twoWk,threeWk,fourWk
Delphi-DeltaDensity2,2011-2012,hhs10,log,-3.39862795456899,-3.13213622190492,-3.3627140303329783,-3.3577028089685026
Delphi-EmpiricalBayes1,2011-2012,hhs10,mae,0.43878124952317593,0.5391612864309765,0.5522333387533865,0.5505517252560377
Delphi-EmpiricalBayes1,2011-2012,hhs10,log,-3.279145047651544,-3.5246674385515964,-3.501815010364324,-3.6355527385956417
Delphi-EmpiricalBayes2,2011-2012,hhs10,mae,0.40909377187490725,0.5138709895072475,0.5855666879812931,0.6421379566192652
Delphi-EmpiricalBayes2,2011-2012,hhs10,log,-3.5310224441076383,-4.149938583861242,-4.648468678725599,-5.1203736364354295
Delphi-EmpiricalFuture,2011-2012,hhs10,mae,0.7016562446951803,0.7150967678716041,0.7220333262284531,0.7233103365733639
Delphi-EmpiricalFuture,2011-2012,hhs10,log,-3.956104514709555,-3.954540935800879,-3.9520651187504017,-3.950598364748076
Delphi-EmpiricalTraj,2011-2012,hhs10,mae,0.7016562446951803,0.7150967678716041,0.7220333262284531,0.7233103365733639
Delphi-EmpiricalTraj,2011-2012,hhs10,log,-3.956104514709555,-3.954540935800879,-3.9520651187504017,-3.950598364748076
Delphi-Stat,2011-2012,hhs10,mae,0.37672709421141437,0.44365925780730675,0.481340376620812,0.5434038737635918
Delphi-Stat,2011-2012,hhs10,log,-3.1087089460318595,-3.169196741729153,-3.3138249611443618,-3.4048284349564795
Delphi-Uniform,2011-2012,hhs10,mae,5.00809376984835,4.9814193744813275,4.947233353058501,4.916620709156171
Delphi-Uniform,2011-2012,hhs10,log,-5.138157558363087,-5.133887005117411,-5.1281160373165395,-5.123204703810937
ReichLab-KCDE,2011-2012,hhs10,mae,0.3601562477648404,0.40903225291159123,0.41949998259544624,0.44151722891577055
ReichLab-KCDE,2011-2012,hhs10,log,-3.07096996273789,-3.1885801297772387,-3.3493671656753063,-3.456436198101966
ReichLab-KDE,2011-2012,hhs10,mae,0.7148275843981983,0.7352499923535687,0.7468518504389953,0.7415384540190989
ReichLab-KDE,2011-2012,hhs10,log,-3.563071440088266,-3.5729004577683896,-3.57658303315409,-3.6044714577887436
ReichLab-SARIMA1,2011-2012,hhs10,mae,0.3190312497317922,0.3279354729960055,0.35016665021578836,0.3717930826647548
ReichLab-SARIMA1,2011-2012,hhs10,log,-2.8858241219708196,-3.0891865389024864,-3.1975599523971896,-3.273084105541647
ReichLab-SARIMA2,2011-2012,hhs10,mae,0.3329687349498285,0.40296772256973973,0.41923332571983296,0.474206887442481
ReichLab-SARIMA2,2011-2012,hhs10,log,-2.966584815571549,-3.177189171637906,-3.2995188762815406,-3.356654450061231
CU-BMA,2012-2013,nat,mae,0.6352504275866929,0.6171218477732321,0.665887405397225,0.7358979907991001
CU-BMA,2012-2013,nat,log,-3.7945722216732043,-3.930315669368778,-4.110380781503644,-4.13552225268435
CU-EAKFC,2012-2013,nat,mae,0.5012339209874714,0.5975507534195463,0.6421070876882249,0.7058472983576143
CU-EAKFC,2012-2013,nat,log,-4.846057602224742,-5.354125039850468,-5.8023047737834315,-6.137318463966856
Delphi-BasisRegression,2012-2013,nat,mae,0.5157185683652151,0.5755726974291878,0.6137696729032712,0.6386854592295454
Delphi-BasisRegression,2012-2013,nat,log,-4.698151569151844,-4.702107206555689,-4.704879324767279,-4.707348627130591
Delphi-DeltaDensity1,2012-2013,nat,mae,0.3630976877198393,0.45986167699422426,0.49887259515048,0.5609386642728543
Delphi-DeltaDensity1,2012-2013,nat,log,-3.024295305393761,-3.031459700161196,-3.047828591665494,-3.16760539137056
Delphi-DeltaDensity2,2012-2013,nat,mae,0.4526662248693061,0.6341174235002484,0.7745480460645223,0.8229534671585513
Delphi-DeltaDensity2,2012-2013,nat,log,-5.439505685584763,-5.466967045337531,-5.193373603447953,-5.084163958875463
Delphi-EmpiricalBayes1,2012-2013,nat,mae,0.5698534828800395,0.7668352094810181,0.843338315792007,0.8101255390585572
Delphi-EmpiricalBayes1,2012-2013,nat,log,-5.138648056532422,-6.183536883391011,-6.84216097055722,-7.4132424025059205
Delphi-EmpiricalBayes2,2012-2013,nat,mae,0.5336365125830393,0.6253174139708727,0.6343655020595952,0.6373891096727148
Delphi-EmpiricalBayes2,2012-2013,nat,log,-6.787194340890879,-6.827948183959624,-6.689518560158011,-6.732992074630855
Delphi-EmpiricalFuture,2012-2013,nat,mae,0.6487009867346514,0.6487776611043938,0.6500701153443926,0.6483058441696334
Delphi-EmpiricalFuture,2012-2013,nat,log,-3.8451726205742367,-3.8264985111966436,-3.805463583199471,-3.785107327712277
Delphi-EmpiricalTraj,2012-2013,nat,mae,0.6487009867346514,0.6487776611043938,0.6500701153443926,0.6483058441696334
Delphi-EmpiricalTraj,2012-2013,nat,log,-3.8451726205742367,-3.8264985111966436,-3.805463583199471,-3.785107327712277
Delphi-Stat,2012-2013,nat,mae,0.31191848590988064,0.4136396250512569,0.5095885155295167,0.5408426694394094
Delphi-Stat,2012-2013,nat,log,-3.0724975440412976,-3.0543765526988405,-3.061669206724115,-3.144287005627941
Delphi-Uniform,2012-2013,nat,mae,4.0695574756928945,4.078664453092941,4.091290240666273,4.105175723962243
Delphi-Uniform,2012-2013,nat,log,-5.039058882267049,-5.040616512746179,-5.04273296221516,-5.04484941168414
ReichLab-KCDE,2012-2013,nat,mae,0.29018472082965924,0.4237411445486156,0.48186298092986873,0.4372436410246262
ReichLab-KCDE,2012-2013,nat,log,-2.723385684016042,-2.858751166403976,-2.9909017494554715,-3.1039341029012744
ReichLab-KDE,2012-2013,nat,mae,0.5904255818266303,0.5979121367972869,0.6007866797032414,0.6020164055077196
ReichLab-KDE,2012-2013,nat,log,-3.3764639950074975,-3.3736855364916774,-3.3568839281427083,-3.3154811990260145
ReichLab-SARIMA1,2012-2013,nat,mae,0.29469092387695445,0.42175058632444223,0.4900223211515587,0.6259903315603694
ReichLab-SARIMA1,2012-2013,nat,log,-2.5694615649720163,-2.913306371870665,-3.1986094291443075,-3.4081361268682064
ReichLab-SARIMA2,2012-2013,nat,mae,0.27973073772519697,0.4024102286072545,0.5188562833810594,0.6313555276165086
ReichLab-SARIMA2,2012-2013,nat,log,-2.4965680571307454,-2.778659694691214,-2.9857296012852896,-3.1833780831523297
CU-BMA,2012-2013,hhs1,mae,0.3714883896027122,0.4898950058467828,0.6361427011615711,0.7149703916359658
CU-BMA,2012-2013,hhs1,log,-3.225299120551358,-3.2145312440616274,-3.953972871567758,-4.28484206313409
CU-EAKFC,2012-2013,hhs1,mae,0.3493864501072443,0.4419096213118472,0.507687359736984,0.5753564339428234
CU-EAKFC,2012-2013,hhs1,log,-2.599598536018746,-3.0128558038233035,-3.4426579603789285,-3.4918220854037294
Delphi-BasisRegression,2012-2013,hhs1,mae,0.4791995705451573,0.530386697319587,0.553017566764641,0.5617131004808206
Delphi-BasisRegression,2012-2013,hhs1,log,-4.7397838627027955,-4.741792591676032,-4.743054636056997,-4.743032433712773
Delphi-DeltaDensity1,2012-2013,hhs1,mae,0.19760150047886088,0.2778870852267787,0.348233177184649,0.40637778615326736
Delphi-DeltaDensity1,2012-2013,hhs1,log,-2.3449623453250195,-2.594267899017306,-2.7076682852205196,-2.8435236718900594
Delphi-DeltaDensity2,2012-2013,hhs1,mae,0.25929628543818206,0.37681913355134566,0.535736107335047,0.6257408836804546
Delphi-DeltaDensity2,2012-2013,hhs1,log,-3.302895033865279,-3.907594272187103,-3.799227287894082,-4.390826328285921
Delphi-EmpiricalBayes1,2012-2013,hhs1,mae,0.3228059556949972,0.5328609626235487,0.5981867723028852,0.6140134517033755
Delphi-EmpiricalBayes1,2012-2013,hhs1,log,-3.1990728834490714,-3.840679644501277,-4.223795781015513,-5.0142413081888115
Delphi-EmpiricalBayes2,2012-2013,hhs1,mae,0.45158684173841795,0.6216516128869384,0.6883729584130717,0.6786020140914077
Delphi-EmpiricalBayes2,2012-2013,hhs1,log,-4.518055510788044,-5.0272707558710925,-5.548242712647739,-5.740816128330558
Delphi-EmpiricalFuture,2012-2013,hhs1,mae,0.5547826803862174,0.5560803997268998,0.5516362174002374,0.5501395421464462
Delphi-EmpiricalFuture,2012-2013,hhs1,log,-3.6416616509343407,-3.626985413024029,-3.608002209106438,-3.5869630184538583
Delphi-EmpiricalTraj,2012-2013,hhs1,mae,0.5547826803862174,0.5560803997268998,0.5516362174002374,0.5501395421464462
Delphi-EmpiricalTraj,2012-2013,hhs1,log,-3.6416616509343407,-3.626985413024029,-3.608002209106438,-3.5869630184538583
Delphi-Stat,2012-2013,hhs1,mae,0.2172669097308154,0.31281808733668354,0.4113315739530685,0.4354870646960148
Delphi-Stat,2012-2013,hhs1,log,-2.416452021100283,-2.6929585863109513,-2.7580717882894126,-2.9459220483033133
Delphi-Uniform,2012-2013,hhs1,mae,5.111390371359222,5.110759318049424,5.121264106436692,5.124275932483154
Delphi-Uniform,2012-2013,hhs1,log,-5.1661946487770525,-5.1661946487770525,-5.16803812889683,-5.168776417193439
ReichLab-KCDE,2012-2013,hhs1,mae,0.17837658898958775,0.31666585497322286,0.3678559128595374,0.43139264507356745
ReichLab-KCDE,2012-2013,hhs1,log,-2.433865636534405,-2.733488177231781,-2.923706365052635,-3.076870931438075
ReichLab-KDE,2012-2013,hhs1,mae,0.5535609440856205,0.5609217689957015,0.5622331676893281,0.5698526894051911
ReichLab-KDE,2012-2013,hhs1,log,-3.3275122161234965,-3.2950109738053905,-3.318601042935735,-3.293614036971227
ReichLab-SARIMA1,2012-2013,hhs1,mae,0.22847278368374146,0.33157043987449114,0.42133210238438035,0.5131000251220581
ReichLab-SARIMA1,2012-2013,hhs1,log,-2.558173129872848,-2.9076143458769828,-3.0827289452495403,-3.2469752402609533
ReichLab-SARIMA2,2012-2013,hhs1,mae,0.2524584032600694,0.3618644406900858,0.4530366415483633,0.5055437033723944
ReichLab-SARIMA2,2012-2013,hhs1,log,-2.605152674456318,-2.824261965599203,-2.986983423321041,-3.092999247967038
CU-BMA,2012-2013,hhs2,mae,0.6736465558669467,0.7977195786655464,0.9591808554910068,1.0765275096910318
CU-BMA,2012-2013,hhs2,log,-3.3822352588107534,-4.06374420105392,-3.9215728451431895,-4.032784025847309
CU-EAKFC,2012-2013,hhs2,mae,0.4290462988718536,0.41861581661613206,0.4895437855778213,0.6132173588469964
CU-EAKFC,2012-2013,hhs2,log,-3.0927834976972397,-3.2479061757848102,-3.2265562225459354,-3.6143795735374904
Delphi-BasisRegression,2012-2013,hhs2,mae,0.5024621772537182,0.5987022600431576,0.7003716081618394,0.7957428879566787
Delphi-BasisRegression,2012-2013,hhs2,log,-4.694875560782489,-4.698253792037094,-4.702250638696882,-4.705299591658002
Delphi-DeltaDensity1,2012-2013,hhs2,mae,0.36566992743159676,0.4174359132453999,0.4635731955703848,0.5312968194624669
Delphi-DeltaDensity1,2012-2013,hhs2,log,-3.0874876864993577,-3.171099443042483,-3.1473338032201994,-3.3230009242881904
Delphi-DeltaDensity2,2012-2013,hhs2,mae,0.42610253428678485,0.5794642012188547,0.6393339355739726,0.6656592991573635
Delphi-DeltaDensity2,2012-2013,hhs2,log,-4.120139217793683,-3.9760328797062297,-3.9171444661409587,-3.922019949322325
Delphi-EmpiricalBayes1,2012-2013,hhs2,mae,0.3608366873050697,0.4732894053421333,0.5814396057272938,0.728694098750394
Delphi-EmpiricalBayes1,2012-2013,hhs2,log,-3.419284798022463,-3.7794243610486227,-3.9987044399628697,-4.260589744855709
Delphi-EmpiricalBayes2,2012-2013,hhs2,mae,0.4762822658056272,0.584853660920127,0.6924951669464574,0.8074085815492849
Delphi-EmpiricalBayes2,2012-2013,hhs2,log,-3.8402117951084396,-4.187676877733228,-4.59270535286076,-5.157262045404686
Delphi-EmpiricalFuture,2012-2013,hhs2,mae,0.809201179805688,0.8109229208412848,0.8093420252104393,0.8139707454156001
Delphi-EmpiricalFuture,2012-2013,hhs2,log,-3.900618412275662,-3.9079235470747484,-3.90628171830181,-3.901363604454088
Delphi-EmpiricalTraj,2012-2013,hhs2,mae,0.809201179805688,0.8109229208412848,0.8093420252104393,0.8139707454156001
Delphi-EmpiricalTraj,2012-2013,hhs2,log,-3.900618412275662,-3.9079235470747484,-3.90628171830181,-3.901363604454088
Delphi-Stat,2012-2013,hhs2,mae,0.34493590633678267,0.44664844350369615,0.5302991228317014,0.5787117163987059
Delphi-Stat,2012-2013,hhs2,log,-2.977918443925673,-3.116277847005145,-3.1720433415103964,-3.328096805260913
Delphi-Uniform,2012-2013,hhs2,mae,3.984584936320057,3.9798328922541564,3.984555028140112,3.985986913995556
Delphi-Uniform,2012-2013,hhs2,log,-5.029622640082862,-5.029128747856327,-5.030020053739964,-5.030020053739962
ReichLab-KCDE,2012-2013,hhs2,mae,0.35349446771507814,0.46118845645192186,0.5608308750272627,0.6672050536659124
ReichLab-KCDE,2012-2013,hhs2,log,-3.0059633901586893,-3.1368558447515245,-3.3211674092263683,-3.434857619399178
ReichLab-KDE,2012-2013,hhs2,mae,0.8747565697618336,0.8731838191562068,0.8498561369523201,0.8341477283514801
ReichLab-KDE,2012-2013,hhs2,log,-3.798614265070323,-3.804968720768378,-3.7720361836704894,-3.7603559330316036
ReichLab-SARIMA1,2012-2013,hhs2,mae,0.37665485403593635,0.5263395546752303,0.6623259858941486,0.7928394699328727
ReichLab-SARIMA1,2012-2013,hhs2,log,-3.1536100501606192,-3.406467425423096,-3.5781347809887696,-3.750741487836462
ReichLab-SARIMA2,2012-2013,hhs2,mae,0.35275485840977266,0.5003973410505514,0.6220012282486089,0.706337463922309
ReichLab-SARIMA2,2012-2013,hhs2,log,-3.183513934516008,-3.429199732112495,-3.5989879281743575,-3.684240193485196
CU-BMA,2012-2013,hhs3,mae,0.9555272378619394,1.0426712001961718,1.1517182298280861,1.1931138544958786
CU-BMA,2012-2013,hhs3,log,-3.427847628062028,-4.218938969736083,NA,-4.59534881892813
CU-EAKFC,2012-2013,hhs3,mae,0.6541296150367966,0.7384171972266715,0.8429048561287785,0.9540347372116285
CU-EAKFC,2012-2013,hhs3,log,-5.705184889045555,-5.9316989772270174,-6.252647662293846,-6.3670235976314284
Delphi-BasisRegression,2012-2013,hhs3,mae,0.7034573463918697,0.7602250487593032,0.7789252065829029,0.7623197360233334
Delphi-BasisRegression,2012-2013,hhs3,log,-4.7156586377982945,-4.719417815580314,-4.722102434879706,-4.720897308197687
Delphi-DeltaDensity1,2012-2013,hhs3,mae,0.4736763063974818,0.5082904708461092,0.5694552299163916,0.6701998688881539
Delphi-DeltaDensity1,2012-2013,hhs3,log,-3.2403031446919406,-3.134802710725556,-3.2295673177077564,-3.3146724804547585
Delphi-DeltaDensity2,2012-2013,hhs3,mae,0.5321641632061302,0.7618826315351028,0.9108995928432425,1.095312251739879
Delphi-DeltaDensity2,2012-2013,hhs3,log,-4.552537063128318,-4.131663868743274,-4.459425078647287,-4.6391664711489256
Delphi-EmpiricalBayes1,2012-2013,hhs3,mae,0.508169992834991,0.8871650673750365,1.1930836190518546,1.422593093003443
Delphi-EmpiricalBayes1,2012-2013,hhs3,log,-3.580616902819076,-3.89972869924325,-4.461770797815894,-4.741098180048004
Delphi-EmpiricalBayes2,2012-2013,hhs3,mae,0.962794055301627,1.2588966165866176,1.5709999167479756,1.6960600664020957
Delphi-EmpiricalBayes2,2012-2013,hhs3,log,-5.090752611927204,-5.538783847647796,-5.72156312335517,-5.507615018350903
Delphi-EmpiricalFuture,2012-2013,hhs3,mae,0.7854889370691182,0.7917717928590546,0.7917837482309273,0.7874195230345697
Delphi-EmpiricalFuture,2012-2013,hhs3,log,-3.9546752047809015,-3.9359661944120594,-3.9097500884085417,-3.8897512957584977
Delphi-EmpiricalTraj,2012-2013,hhs3,mae,0.7854889370691182,0.7917717928590546,0.7917837482309273,0.7874195230345697
Delphi-EmpiricalTraj,2012-2013,hhs3,log,-3.9546752047809015,-3.9359661944120594,-3.9097500884085417,-3.8897512957584977
Delphi-Stat,2012-2013,hhs3,mae,0.48066302900226027,0.5880050605685748,0.6943629351267445,0.7534881156464415
Delphi-Stat,2012-2013,hhs3,log,-3.113807757609868,-3.1301297198029783,-3.2911425033078388,-3.360685525331125
Delphi-Uniform,2012-2013,hhs3,mae,4.133073879731694,4.132851630002364,4.135893888404539,4.131530840526837
Delphi-Uniform,2012-2013,hhs3,log,-5.049801838980329,-5.049801838980329,-5.050468163575823,-5.049801838980329
ReichLab-KCDE,2012-2013,hhs3,mae,0.4479213883324625,0.5941742578154563,0.7035761700853155,0.7903233688897062
ReichLab-KCDE,2012-2013,hhs3,log,-2.860344148397762,-3.163319068458623,-3.3319545731730287,-3.3748140396003032
ReichLab-KDE,2012-2013,hhs3,mae,0.8493319335768498,0.8477764052273566,0.8263228900737432,0.8065222423577498
ReichLab-KDE,2012-2013,hhs3,log,-3.6034175409183624,-3.577839509933868,-3.5603829707355077,-3.5325874647352626
ReichLab-SARIMA1,2012-2013,hhs3,mae,0.4767344776261181,0.6291186498053272,0.7589940398214119,0.844114730298121
ReichLab-SARIMA1,2012-2013,hhs3,log,-3.0421844085069183,-3.3685571913714623,-3.5409520324847557,NA
ReichLab-SARIMA2,2012-2013,hhs3,mae,0.528062912779791,0.640647142091806,0.7487073474846848,0.8464360159225635
ReichLab-SARIMA2,2012-2013,hhs3,log,-3.177782047393801,-3.397719132253842,-3.5732108322593152,-3.6727041511449294
CU-BMA,2012-2013,hhs4,mae,0.5131685172890121,0.5733465694181337,0.7153817148943868,0.8419469951389204
CU-BMA,2012-2013,hhs4,log,-3.073832843040232,-3.733012713601346,-4.007830766353712,-4.249409748328426
CU-EAKFC,2012-2013,hhs4,mae,0.7572573580001807,0.9411983424542278,1.0827813900542187,1.120526508879304
CU-EAKFC,2012-2013,hhs4,log,-5.396284091793741,-5.878756884672623,-6.389680567916566,-6.353229210707889
Delphi-BasisRegression,2012-2013,hhs4,mae,0.6029238088779709,0.6809946533705151,0.7348286640337516,0.7951962010183895
Delphi-BasisRegression,2012-2013,hhs4,log,-4.715324385945617,-4.721604089251113,-4.726324862030894,-4.730412118142885
Delphi-DeltaDensity1,2012-2013,hhs4,mae,0.3532677744832355,0.4533066384496502,0.51442972038692,0.5667145781188467
Delphi-DeltaDensity1,2012-2013,hhs4,log,-2.7429061627359284,-2.985897415932039,-3.0372506276162174,-3.154910764969414
Delphi-DeltaDensity2,2012-2013,hhs4,mae,0.42136450039862927,0.6547859517522865,0.7273413055226536,0.8058654959136003
Delphi-DeltaDensity2,2012-2013,hhs4,log,-3.9505595810914604,-4.502724111309337,-4.406572817271682,-4.2196988730163465
Delphi-EmpiricalBayes1,2012-2013,hhs4,mae,0.5415204736741844,0.6883193288774033,0.724582255909047,0.884221000144268
Delphi-EmpiricalBayes1,2012-2013,hhs4,log,-5.0927472097669275,-6.008448245810892,-6.789951873892027,-7.415420117341909
Delphi-EmpiricalBayes2,2012-2013,hhs4,mae,1.0354740709390962,1.122797805184782,1.1511123493168243,1.1469579278667987
Delphi-EmpiricalBayes2,2012-2013,hhs4,log,-7.509603426087753,-7.824188561979917,-7.904426132092923,-7.523032892280958
Delphi-EmpiricalFuture,2012-2013,hhs4,mae,0.8832721079919859,0.8854171816846758,0.8884734765966334,0.8865672919860528
Delphi-EmpiricalFuture,2012-2013,hhs4,log,-3.787962650951174,-3.771604537290362,-3.754422885153734,-3.736095745880982
Delphi-EmpiricalTraj,2012-2013,hhs4,mae,0.8832721079919859,0.8854171816846758,0.8884734765966334,0.8865672919860528
Delphi-EmpiricalTraj,2012-2013,hhs4,log,-3.787962650951174,-3.771604537290362,-3.754422885153734,-3.736095745880982
Delphi-Stat,2012-2013,hhs4,mae,0.32923512279588313,0.47902134562166987,0.5644903831433852,0.5981963292964264
Delphi-Stat,2012-2013,hhs4,log,-2.6695733274552675,-3.0661868135325463,-3.157852388349896,-3.2001717318855576
Delphi-Uniform,2012-2013,hhs4,mae,4.2973178828145695,4.315220534576775,4.334398039240212,4.3572797300074
Delphi-Uniform,2012-2013,hhs4,log,-5.067656169602559,-5.071045634596884,-5.074907103182886,-5.0787685717688875
ReichLab-KCDE,2012-2013,hhs4,mae,0.3528371966625944,0.45375387833376546,0.5040433001958986,0.5431618314854552
ReichLab-KCDE,2012-2013,hhs4,log,-2.756290549286462,-3.216815074823385,-3.4080678898218415,-3.3376208313587936
ReichLab-KDE,2012-2013,hhs4,mae,0.8264190906392775,0.8189120057021433,0.8101237943818688,0.7822062818527967
ReichLab-KDE,2012-2013,hhs4,log,-3.6822961249055504,-3.584660269045111,-3.5185307908913397,-3.506115558675176
ReichLab-SARIMA1,2012-2013,hhs4,mae,0.30696275045454163,0.4851158672576622,0.637652839016391,0.7792000630401468
ReichLab-SARIMA1,2012-2013,hhs4,log,-2.6096782858753658,-3.0259169816833023,-3.3095238288124404,-3.538738851582562
ReichLab-SARIMA2,2012-2013,hhs4,mae,0.31114932152052344,0.5034216117663047,0.5984181974041849,0.7229558878760013
ReichLab-SARIMA2,2012-2013,hhs4,log,-2.612107958013972,-2.9809621468177916,-3.1983928637269954,-3.3182992666430797
