component_model_id,season,location,target,weight
CU-RHF_SIRS,2017/2018,HHS Region 5,2 wk ahead,0.009193562732161781
Delphi-BasisRegression,2017/2018,HHS Region 5,2 wk ahead,0.035088264862888165
Delphi-DeltaDensity1,2017/2018,HHS Region 5,2 wk ahead,0.08155378371896803
Delphi-DeltaDensity2,2017/2018,HHS Region 5,2 wk ahead,0.08426081723450819
Delphi-EmpiricalFuture,2017/2018,HHS Region 5,2 wk ahead,0.004158390530684938
Delphi-EmpiricalTraj,2017/2018,HHS Region 5,2 wk ahead,0.004199823499514706
Delphi-Uniform,2017/2018,HHS Region 5,2 wk ahead,0.003583763021437457
FluOutlook-Mech,2017/2018,HHS Region 5,2 wk ahead,0.006336188471141789
FluOutlook-MechAug,2017/2018,HHS Region 5,2 wk ahead,0.10457536934974114
FluX-ARLR,2017/2018,HHS Region 5,2 wk ahead,0.005151681257239665
FluX-FluX_LSTM,2017/2018,HHS Region 5,2 wk ahead,0.005789392066600103
LANL-DBMplus,2017/2018,HHS Region 5,2 wk ahead,0.01147117776949014
Protea-Cheetah,2017/2018,HHS Region 5,2 wk ahead,0.04364559394890956
Protea-Kudu,2017/2018,HHS Region 5,2 wk ahead,0.004785383463787387
Protea-Springbok,2017/2018,HHS Region 5,2 wk ahead,0.23177964752473096
ReichLab-KCDE_NB,2017/2018,HHS Region 5,2 wk ahead,0.005812845535982694
ReichLab-KCDE_PHB,2017/2018,HHS Region 5,2 wk ahead,0.005829904784936362
ReichLab-KDE,2017/2018,HHS Region 5,2 wk ahead,0.004530221287674353
ReichLab-SARIMA1,2017/2018,HHS Region 5,2 wk ahead,0.006650319663632734
ReichLab-SARIMA2,2017/2018,HHS Region 5,2 wk ahead,0.007874903813675336
UA-EpiCos,2017/2018,HHS Region 5,2 wk ahead,0.007337883624709267
CU-BMA,2017/2018,HHS Region 5,3 wk ahead,0.008516048324365241
CU-EAKFC_SEIRS,2017/2018,HHS Region 5,3 wk ahead,0.0386532967996666
CU-EAKFC_SIRS,2017/2018,HHS Region 5,3 wk ahead,0.01361533382474877
CU-EKF_SEIRS,2017/2018,HHS Region 5,3 wk ahead,0.20966657124127877
CU-EKF_SIRS,2017/2018,HHS Region 5,3 wk ahead,0.013414651404377921
CU-RHF_SEIRS,2017/2018,HHS Region 5,3 wk ahead,0.029571244384119053
CU-RHF_SIRS,2017/2018,HHS Region 5,3 wk ahead,0.007947720412681774
Delphi-BasisRegression,2017/2018,HHS Region 5,3 wk ahead,0.1112806576282028
Delphi-DeltaDensity1,2017/2018,HHS Region 5,3 wk ahead,0.09542596425448523
Delphi-DeltaDensity2,2017/2018,HHS Region 5,3 wk ahead,0.019439254547979103
Delphi-EmpiricalFuture,2017/2018,HHS Region 5,3 wk ahead,0.004436457164739995
Delphi-EmpiricalTraj,2017/2018,HHS Region 5,3 wk ahead,0.004499933366349
Delphi-Uniform,2017/2018,HHS Region 5,3 wk ahead,0.003651657453813444
FluOutlook-Mech,2017/2018,HHS Region 5,3 wk ahead,0.0069061686423763455
FluOutlook-MechAug,2017/2018,HHS Region 5,3 wk ahead,0.03234166239103873
FluX-ARLR,2017/2018,HHS Region 5,3 wk ahead,0.0048768060339767294
FluX-FluX_LSTM,2017/2018,HHS Region 5,3 wk ahead,0.006170755018953297
LANL-DBMplus,2017/2018,HHS Region 5,3 wk ahead,0.008709354278387222
Protea-Cheetah,2017/2018,HHS Region 5,3 wk ahead,0.028703391265491696
Protea-Kudu,2017/2018,HHS Region 5,3 wk ahead,0.005213159815372638
Protea-Springbok,2017/2018,HHS Region 5,3 wk ahead,0.304886873296499
ReichLab-KCDE_NB,2017/2018,HHS Region 5,3 wk ahead,0.007000383007549488
ReichLab-KCDE_PHB,2017/2018,HHS Region 5,3 wk ahead,0.007134990160488585
ReichLab-KDE,2017/2018,HHS Region 5,3 wk ahead,0.004963919399991878
ReichLab-SARIMA1,2017/2018,HHS Region 5,3 wk ahead,0.005894188626439471
ReichLab-SARIMA2,2017/2018,HHS Region 5,3 wk ahead,0.007235044425446655
UA-EpiCos,2017/2018,HHS Region 5,3 wk ahead,0.009844512831180355
CU-BMA,2017/2018,HHS Region 5,4 wk ahead,0.009738963706351746
CU-EAKFC_SEIRS,2017/2018,HHS Region 5,4 wk ahead,0.07924414048199284
CU-EAKFC_SIRS,2017/2018,HHS Region 5,4 wk ahead,0.017131565888899126
CU-EKF_SEIRS,2017/2018,HHS Region 5,4 wk ahead,0.03815695754662637
CU-EKF_SIRS,2017/2018,HHS Region 5,4 wk ahead,0.013627591464322379
CU-RHF_SEIRS,2017/2018,HHS Region 5,4 wk ahead,0.10876487481065779
CU-RHF_SIRS,2017/2018,HHS Region 5,4 wk ahead,0.008460428628166334
Delphi-BasisRegression,2017/2018,HHS Region 5,4 wk ahead,0.19587079193225793
Delphi-DeltaDensity1,2017/2018,HHS Region 5,4 wk ahead,0.09179807739923747
Delphi-DeltaDensity2,2017/2018,HHS Region 5,4 wk ahead,0.013492559400276896
Delphi-EmpiricalFuture,2017/2018,HHS Region 5,4 wk ahead,0.0048297441541290615
Delphi-EmpiricalTraj,2017/2018,HHS Region 5,4 wk ahead,0.004916403350988299
Delphi-Uniform,2017/2018,HHS Region 5,4 wk ahead,0.00375806071481053
FluOutlook-Mech,2017/2018,HHS Region 5,4 wk ahead,0.011386657364973738
FluOutlook-MechAug,2017/2018,HHS Region 5,4 wk ahead,0.013166526339181913
FluX-ARLR,2017/2018,HHS Region 5,4 wk ahead,0.004812923049702182
FluX-FluX_LSTM,2017/2018,HHS Region 5,4 wk ahead,0.006164919285767709
LANL-DBMplus,2017/2018,HHS Region 5,4 wk ahead,0.008710184731744071
Protea-Cheetah,2017/2018,HHS Region 5,4 wk ahead,0.022556759294658908
Protea-Kudu,2017/2018,HHS Region 5,4 wk ahead,0.005645979016385072
Protea-Springbok,2017/2018,HHS Region 5,4 wk ahead,0.2919368747904251
ReichLab-KCDE_NB,2017/2018,HHS Region 5,4 wk ahead,0.008911547633441461
ReichLab-KCDE_PHB,2017/2018,HHS Region 5,4 wk ahead,0.00887754020688472
ReichLab-KDE,2017/2018,HHS Region 5,4 wk ahead,0.0053892799721326125
ReichLab-SARIMA1,2017/2018,HHS Region 5,4 wk ahead,0.0057604612475144375
ReichLab-SARIMA2,2017/2018,HHS Region 5,4 wk ahead,0.008363709343632985
UA-EpiCos,2017/2018,HHS Region 5,4 wk ahead,0.00852647824483837
CU-BMA,2017/2018,HHS Region 6,Season onset,0.004966514860379118
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,Season onset,0.13392158782544583
CU-EAKFC_SIRS,2017/2018,HHS Region 6,Season onset,0.006211812303258316
CU-EKF_SEIRS,2017/2018,HHS Region 6,Season onset,0.007565610938166876
CU-EKF_SIRS,2017/2018,HHS Region 6,Season onset,0.006282880412922975
CU-RHF_SEIRS,2017/2018,HHS Region 6,Season onset,0.00724669281363568
CU-RHF_SIRS,2017/2018,HHS Region 6,Season onset,0.006393561566032632
Delphi-BasisRegression,2017/2018,HHS Region 6,Season onset,0.21830003926121216
Delphi-DeltaDensity1,2017/2018,HHS Region 6,Season onset,0.005773840542995545
Delphi-DeltaDensity2,2017/2018,HHS Region 6,Season onset,0.006304858653782748
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,Season onset,0.0037776087571708733
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,Season onset,0.0035731641082959163
Delphi-Uniform,2017/2018,HHS Region 6,Season onset,0.003486956851047857
FluOutlook-Mech,2017/2018,HHS Region 6,Season onset,0.005498168894193109
FluOutlook-MechAug,2017/2018,HHS Region 6,Season onset,0.0044686514045037306
FluX-ARLR,2017/2018,HHS Region 6,Season onset,0.003486956851047857
FluX-FluX_LSTM,2017/2018,HHS Region 6,Season onset,0.004715024998849187
LANL-DBMplus,2017/2018,HHS Region 6,Season onset,0.018991258506247184
Protea-Cheetah,2017/2018,HHS Region 6,Season onset,0.0065601692969703635
Protea-Kudu,2017/2018,HHS Region 6,Season onset,0.003618608860278229
Protea-Springbok,2017/2018,HHS Region 6,Season onset,0.5127597233528826
ReichLab-KCDE_NB,2017/2018,HHS Region 6,Season onset,0.003911886723903998
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,Season onset,0.00386314791999033
ReichLab-KDE,2017/2018,HHS Region 6,Season onset,0.003608111485033425
ReichLab-SARIMA1,2017/2018,HHS Region 6,Season onset,0.005140280822839031
ReichLab-SARIMA2,2017/2018,HHS Region 6,Season onset,0.005347928679624793
UA-EpiCos,2017/2018,HHS Region 6,Season onset,0.00422495330928999
CU-BMA,2017/2018,HHS Region 6,Season peak week,0.07827816934218525
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,Season peak week,0.009790429586502308
CU-EAKFC_SIRS,2017/2018,HHS Region 6,Season peak week,0.009907948316883694
CU-EKF_SEIRS,2017/2018,HHS Region 6,Season peak week,0.009275811752749552
CU-EKF_SIRS,2017/2018,HHS Region 6,Season peak week,0.00850954888009434
CU-RHF_SEIRS,2017/2018,HHS Region 6,Season peak week,0.00724166212022043
CU-RHF_SIRS,2017/2018,HHS Region 6,Season peak week,0.007985086230437774
Delphi-BasisRegression,2017/2018,HHS Region 6,Season peak week,0.010381886562461301
Delphi-DeltaDensity1,2017/2018,HHS Region 6,Season peak week,0.03517959181633164
Delphi-DeltaDensity2,2017/2018,HHS Region 6,Season peak week,0.03812039606529554
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,Season peak week,0.004508908539626308
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,Season peak week,0.004172114396376817
Delphi-Uniform,2017/2018,HHS Region 6,Season peak week,0.00388049583977456
FluOutlook-Mech,2017/2018,HHS Region 6,Season peak week,0.04355684671617677
FluOutlook-MechAug,2017/2018,HHS Region 6,Season peak week,0.08771738647980411
FluX-ARLR,2017/2018,HHS Region 6,Season peak week,0.00388049583977456
FluX-FluX_LSTM,2017/2018,HHS Region 6,Season peak week,0.011000953447363323
LANL-DBMplus,2017/2018,HHS Region 6,Season peak week,0.49080379490347886
Protea-Cheetah,2017/2018,HHS Region 6,Season peak week,0.02480857910976069
Protea-Kudu,2017/2018,HHS Region 6,Season peak week,0.004315879161391544
Protea-Springbok,2017/2018,HHS Region 6,Season peak week,0.06127001534885368
ReichLab-KCDE_NB,2017/2018,HHS Region 6,Season peak week,0.011547942044924462
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,Season peak week,0.008271951151601276
ReichLab-KDE,2017/2018,HHS Region 6,Season peak week,0.00418590962716844
ReichLab-SARIMA1,2017/2018,HHS Region 6,Season peak week,0.006440572185610033
ReichLab-SARIMA2,2017/2018,HHS Region 6,Season peak week,0.009722573166272728
UA-EpiCos,2017/2018,HHS Region 6,Season peak week,0.0052450513688799055
CU-BMA,2017/2018,HHS Region 6,Season peak percentage,0.016220312901002117
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,Season peak percentage,0.02525600076604061
CU-EAKFC_SIRS,2017/2018,HHS Region 6,Season peak percentage,0.02463328301965444
CU-EKF_SEIRS,2017/2018,HHS Region 6,Season peak percentage,0.01640719449399932
CU-EKF_SIRS,2017/2018,HHS Region 6,Season peak percentage,0.0375837259034912
CU-RHF_SEIRS,2017/2018,HHS Region 6,Season peak percentage,0.02485991748108092
CU-RHF_SIRS,2017/2018,HHS Region 6,Season peak percentage,0.015616702649960505
Delphi-BasisRegression,2017/2018,HHS Region 6,Season peak percentage,0.008964663370640438
Delphi-DeltaDensity1,2017/2018,HHS Region 6,Season peak percentage,0.010464758535947359
Delphi-DeltaDensity2,2017/2018,HHS Region 6,Season peak percentage,0.4922045637740282
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,Season peak percentage,0.006487634426448085
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,Season peak percentage,0.005807833743227539
Delphi-Uniform,2017/2018,HHS Region 6,Season peak percentage,0.004757248723104497
FluOutlook-Mech,2017/2018,HHS Region 6,Season peak percentage,0.01256359922468624
FluOutlook-MechAug,2017/2018,HHS Region 6,Season peak percentage,0.01327681166400667
FluX-ARLR,2017/2018,HHS Region 6,Season peak percentage,0.004757248723104497
FluX-FluX_LSTM,2017/2018,HHS Region 6,Season peak percentage,0.006907997524539925
LANL-DBMplus,2017/2018,HHS Region 6,Season peak percentage,0.21278866060349866
Protea-Cheetah,2017/2018,HHS Region 6,Season peak percentage,0.008030288039401548
Protea-Kudu,2017/2018,HHS Region 6,Season peak percentage,0.007414580400927439
Protea-Springbok,2017/2018,HHS Region 6,Season peak percentage,0.008339744770482624
ReichLab-KCDE_NB,2017/2018,HHS Region 6,Season peak percentage,0.004714576698673097
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,Season peak percentage,0.004752925262049694
ReichLab-KDE,2017/2018,HHS Region 6,Season peak percentage,0.006526003981241425
ReichLab-SARIMA1,2017/2018,HHS Region 6,Season peak percentage,0.00655630612713209
ReichLab-SARIMA2,2017/2018,HHS Region 6,Season peak percentage,0.00742794871309649
UA-EpiCos,2017/2018,HHS Region 6,Season peak percentage,0.006679468478534626
CU-BMA,2017/2018,HHS Region 6,1 wk ahead,0.007085492651170995
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
CU-EAKFC_SIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
CU-EKF_SEIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
CU-EKF_SIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
CU-RHF_SEIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
CU-RHF_SIRS,2017/2018,HHS Region 6,1 wk ahead,0.02075537418948528
Delphi-BasisRegression,2017/2018,HHS Region 6,1 wk ahead,0.14261219404803077
Delphi-DeltaDensity1,2017/2018,HHS Region 6,1 wk ahead,0.03677025304682347
Delphi-DeltaDensity2,2017/2018,HHS Region 6,1 wk ahead,0.03418471685073211
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,1 wk ahead,0.00807093133116159
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,1 wk ahead,0.0043390560366739
Delphi-Uniform,2017/2018,HHS Region 6,1 wk ahead,0.004042256640097212
FluOutlook-Mech,2017/2018,HHS Region 6,1 wk ahead,0.013001689772211033
FluOutlook-MechAug,2017/2018,HHS Region 6,1 wk ahead,0.15415078100115642
FluX-ARLR,2017/2018,HHS Region 6,1 wk ahead,0.012141973458570484
FluX-FluX_LSTM,2017/2018,HHS Region 6,1 wk ahead,0.013296445813899016
LANL-DBMplus,2017/2018,HHS Region 6,1 wk ahead,0.13648443490658094
Protea-Cheetah,2017/2018,HHS Region 6,1 wk ahead,0.04894867734842363
Protea-Kudu,2017/2018,HHS Region 6,1 wk ahead,0.004325542628043372
Protea-Springbok,2017/2018,HHS Region 6,1 wk ahead,0.10876285771592405
ReichLab-KCDE_NB,2017/2018,HHS Region 6,1 wk ahead,0.004038102441067629
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,1 wk ahead,0.004045981757207412
ReichLab-KDE,2017/2018,HHS Region 6,1 wk ahead,0.0040044378423246246
ReichLab-SARIMA1,2017/2018,HHS Region 6,1 wk ahead,0.005607429372879238
ReichLab-SARIMA2,2017/2018,HHS Region 6,1 wk ahead,0.005743532770072963
UA-EpiCos,2017/2018,HHS Region 6,1 wk ahead,0.12381096743003762
CU-BMA,2017/2018,HHS Region 6,2 wk ahead,0.008464016149980087
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,2 wk ahead,0.021002833282728183
CU-EAKFC_SIRS,2017/2018,HHS Region 6,2 wk ahead,0.010012098950538931
CU-EKF_SEIRS,2017/2018,HHS Region 6,2 wk ahead,0.3307169107059117
CU-EKF_SIRS,2017/2018,HHS Region 6,2 wk ahead,0.05807908946360808
CU-RHF_SEIRS,2017/2018,HHS Region 6,2 wk ahead,0.054234934598905556
CU-RHF_SIRS,2017/2018,HHS Region 6,2 wk ahead,0.011773166525442953
Delphi-BasisRegression,2017/2018,HHS Region 6,2 wk ahead,0.015422286808319653
Delphi-DeltaDensity1,2017/2018,HHS Region 6,2 wk ahead,0.04309753268214599
Delphi-DeltaDensity2,2017/2018,HHS Region 6,2 wk ahead,0.10012541323575076
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,2 wk ahead,0.005056435264473136
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,2 wk ahead,0.005097231476103168
Delphi-Uniform,2017/2018,HHS Region 6,2 wk ahead,0.004600557541595014
FluOutlook-Mech,2017/2018,HHS Region 6,2 wk ahead,0.012055118356046824
FluOutlook-MechAug,2017/2018,HHS Region 6,2 wk ahead,0.13007665437435914
FluX-ARLR,2017/2018,HHS Region 6,2 wk ahead,0.006943569502362593
FluX-FluX_LSTM,2017/2018,HHS Region 6,2 wk ahead,0.03571832123000077
LANL-DBMplus,2017/2018,HHS Region 6,2 wk ahead,0.017841597148531813
Protea-Cheetah,2017/2018,HHS Region 6,2 wk ahead,0.01749189921352051
Protea-Kudu,2017/2018,HHS Region 6,2 wk ahead,0.004847120112783811
Protea-Springbok,2017/2018,HHS Region 6,2 wk ahead,0.02457028936140724
ReichLab-KCDE_NB,2017/2018,HHS Region 6,2 wk ahead,0.0044922626479973575
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,2 wk ahead,0.004509311401596307
ReichLab-KDE,2017/2018,HHS Region 6,2 wk ahead,0.004289854279658496
ReichLab-SARIMA1,2017/2018,HHS Region 6,2 wk ahead,0.005263561037491266
ReichLab-SARIMA2,2017/2018,HHS Region 6,2 wk ahead,0.006669297046348756
UA-EpiCos,2017/2018,HHS Region 6,2 wk ahead,0.05754863760239205
CU-BMA,2017/2018,HHS Region 6,3 wk ahead,0.006597095055058714
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,3 wk ahead,0.023728155679806923
CU-EAKFC_SIRS,2017/2018,HHS Region 6,3 wk ahead,0.008496132427438961
CU-EKF_SEIRS,2017/2018,HHS Region 6,3 wk ahead,0.24381058909564846
CU-EKF_SIRS,2017/2018,HHS Region 6,3 wk ahead,0.013921699925410399
CU-RHF_SEIRS,2017/2018,HHS Region 6,3 wk ahead,0.21251117575017006
CU-RHF_SIRS,2017/2018,HHS Region 6,3 wk ahead,0.013010117341979238
Delphi-BasisRegression,2017/2018,HHS Region 6,3 wk ahead,0.017664125017496157
Delphi-DeltaDensity1,2017/2018,HHS Region 6,3 wk ahead,0.023437870011517817
Delphi-DeltaDensity2,2017/2018,HHS Region 6,3 wk ahead,0.120629178223645
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,3 wk ahead,0.005402879540438871
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,3 wk ahead,0.0054615457819718344
Delphi-Uniform,2017/2018,HHS Region 6,3 wk ahead,0.004528573275869729
FluOutlook-Mech,2017/2018,HHS Region 6,3 wk ahead,0.029154670368239523
FluOutlook-MechAug,2017/2018,HHS Region 6,3 wk ahead,0.08080135590710458
FluX-ARLR,2017/2018,HHS Region 6,3 wk ahead,0.0056425598536854905
FluX-FluX_LSTM,2017/2018,HHS Region 6,3 wk ahead,0.021574738737399506
LANL-DBMplus,2017/2018,HHS Region 6,3 wk ahead,0.01154914920883277
Protea-Cheetah,2017/2018,HHS Region 6,3 wk ahead,0.020791439456184453
Protea-Kudu,2017/2018,HHS Region 6,3 wk ahead,0.005158567081356235
Protea-Springbok,2017/2018,HHS Region 6,3 wk ahead,0.07357670178930778
ReichLab-KCDE_NB,2017/2018,HHS Region 6,3 wk ahead,0.004773028583467054
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,3 wk ahead,0.004770237428722482
ReichLab-KDE,2017/2018,HHS Region 6,3 wk ahead,0.0044175128260171
ReichLab-SARIMA1,2017/2018,HHS Region 6,3 wk ahead,0.0048670534431927495
ReichLab-SARIMA2,2017/2018,HHS Region 6,3 wk ahead,0.006207623789704786
UA-EpiCos,2017/2018,HHS Region 6,3 wk ahead,0.02751622440033333
CU-BMA,2017/2018,HHS Region 6,4 wk ahead,0.007039817905926709
CU-EAKFC_SEIRS,2017/2018,HHS Region 6,4 wk ahead,0.018633003883084854
CU-EAKFC_SIRS,2017/2018,HHS Region 6,4 wk ahead,0.012465012125292928
CU-EKF_SEIRS,2017/2018,HHS Region 6,4 wk ahead,0.2035895291692429
CU-EKF_SIRS,2017/2018,HHS Region 6,4 wk ahead,0.012236411983267116
CU-RHF_SEIRS,2017/2018,HHS Region 6,4 wk ahead,0.27805722396930327
CU-RHF_SIRS,2017/2018,HHS Region 6,4 wk ahead,0.010219104932207873
Delphi-BasisRegression,2017/2018,HHS Region 6,4 wk ahead,0.013852075195849432
Delphi-DeltaDensity1,2017/2018,HHS Region 6,4 wk ahead,0.016424511817860664
Delphi-DeltaDensity2,2017/2018,HHS Region 6,4 wk ahead,0.08714434647756515
Delphi-EmpiricalFuture,2017/2018,HHS Region 6,4 wk ahead,0.006728632107578484
Delphi-EmpiricalTraj,2017/2018,HHS Region 6,4 wk ahead,0.006783446281986253
Delphi-Uniform,2017/2018,HHS Region 6,4 wk ahead,0.005267323287106092
FluOutlook-Mech,2017/2018,HHS Region 6,4 wk ahead,0.04826894166601128
FluOutlook-MechAug,2017/2018,HHS Region 6,4 wk ahead,0.029002532980868655
FluX-ARLR,2017/2018,HHS Region 6,4 wk ahead,0.00558867236481242
FluX-FluX_LSTM,2017/2018,HHS Region 6,4 wk ahead,0.06994004180227187
LANL-DBMplus,2017/2018,HHS Region 6,4 wk ahead,0.011329038000643976
Protea-Cheetah,2017/2018,HHS Region 6,4 wk ahead,0.018831900191405158
Protea-Kudu,2017/2018,HHS Region 6,4 wk ahead,0.005816491656496824
Protea-Springbok,2017/2018,HHS Region 6,4 wk ahead,0.0871984902402693
ReichLab-KCDE_NB,2017/2018,HHS Region 6,4 wk ahead,0.005712547339661004
ReichLab-KCDE_PHB,2017/2018,HHS Region 6,4 wk ahead,0.0056089762602625675
ReichLab-KDE,2017/2018,HHS Region 6,4 wk ahead,0.004827526330428409
ReichLab-SARIMA1,2017/2018,HHS Region 6,4 wk ahead,0.005089102807505966
ReichLab-SARIMA2,2017/2018,HHS Region 6,4 wk ahead,0.007926923634075595
UA-EpiCos,2017/2018,HHS Region 6,4 wk ahead,0.01641837558901522
CU-BMA,2017/2018,HHS Region 7,Season onset,0.14839217396412563
CU-EAKFC_SEIRS,2017/2018,HHS Region 7,Season onset,0.006528523088258797
CU-EAKFC_SIRS,2017/2018,HHS Region 7,Season onset,0.00615614280041661
CU-EKF_SEIRS,2017/2018,HHS Region 7,Season onset,0.006226750989589882
CU-EKF_SIRS,2017/2018,HHS Region 7,Season onset,0.005948424874070954
CU-RHF_SEIRS,2017/2018,HHS Region 7,Season onset,0.006419025465493905
CU-RHF_SIRS,2017/2018,HHS Region 7,Season onset,0.006296497682470452
Delphi-BasisRegression,2017/2018,HHS Region 7,Season onset,0.00593115588246938
Delphi-DeltaDensity1,2017/2018,HHS Region 7,Season onset,0.007210681515531148
Delphi-DeltaDensity2,2017/2018,HHS Region 7,Season onset,0.11786169611396939
Delphi-EmpiricalFuture,2017/2018,HHS Region 7,Season onset,0.005446563410343134
Delphi-EmpiricalTraj,2017/2018,HHS Region 7,Season onset,0.004724515338152572
Delphi-Uniform,2017/2018,HHS Region 7,Season onset,0.0044063237668583236
FluOutlook-Mech,2017/2018,HHS Region 7,Season onset,0.021876305531706136
FluOutlook-MechAug,2017/2018,HHS Region 7,Season onset,0.008377857774210929
FluX-ARLR,2017/2018,HHS Region 7,Season onset,0.004406323766858325
FluX-FluX_LSTM,2017/2018,HHS Region 7,Season onset,0.012466503993767463
LANL-DBMplus,2017/2018,HHS Region 7,Season onset,0.5773192790170233
Protea-Cheetah,2017/2018,HHS Region 7,Season onset,0.005485288516389693
Protea-Kudu,2017/2018,HHS Region 7,Season onset,0.004380049598303746
Protea-Springbok,2017/2018,HHS Region 7,Season onset,0.005538196779954485
ReichLab-KCDE_NB,2017/2018,HHS Region 7,Season onset,0.0037743381907517823
ReichLab-KCDE_PHB,2017/2018,HHS Region 7,Season onset,0.0037627110596944887
ReichLab-KDE,2017/2018,HHS Region 7,Season onset,0.004969899283876948
ReichLab-SARIMA1,2017/2018,HHS Region 7,Season onset,0.005146271154710384
ReichLab-SARIMA2,2017/2018,HHS Region 7,Season onset,0.005457337343322621
UA-EpiCos,2017/2018,HHS Region 7,Season onset,0.005491163097679206
CU-BMA,2017/2018,HHS Region 7,Season peak week,0.15389177465205195
CU-EAKFC_SEIRS,2017/2018,HHS Region 7,Season peak week,0.0440383891777002
CU-EAKFC_SIRS,2017/2018,HHS Region 7,Season peak week,0.01638087595459032
CU-EKF_SEIRS,2017/2018,HHS Region 7,Season peak week,0.04045030377560751
CU-EKF_SIRS,2017/2018,HHS Region 7,Season peak week,0.015595120205958981
CU-RHF_SEIRS,2017/2018,HHS Region 7,Season peak week,0.014791693257307127
CU-RHF_SIRS,2017/2018,HHS Region 7,Season peak week,0.011386574528887082
Delphi-BasisRegression,2017/2018,HHS Region 7,Season peak week,0.009391013423512349
Delphi-DeltaDensity1,2017/2018,HHS Region 7,Season peak week,0.017959527906004396
Delphi-DeltaDensity2,2017/2018,HHS Region 7,Season peak week,0.015092026379779772
Delphi-EmpiricalFuture,2017/2018,HHS Region 7,Season peak week,0.0053446427552531995
Delphi-EmpiricalTraj,2017/2018,HHS Region 7,Season peak week,0.005243836853697173
Delphi-Uniform,2017/2018,HHS Region 7,Season peak week,0.004354913494163831
FluOutlook-Mech,2017/2018,HHS Region 7,Season peak week,0.004649772571564319
FluOutlook-MechAug,2017/2018,HHS Region 7,Season peak week,0.004878296872760368
FluX-ARLR,2017/2018,HHS Region 7,Season peak week,0.004354913494163831
FluX-FluX_LSTM,2017/2018,HHS Region 7,Season peak week,0.007755201032089053
LANL-DBMplus,2017/2018,HHS Region 7,Season peak week,0.015188219456271397
Protea-Cheetah,2017/2018,HHS Region 7,Season peak week,0.01580141352407634
Protea-Kudu,2017/2018,HHS Region 7,Season peak week,0.005951638077277787
Protea-Springbok,2017/2018,HHS Region 7,Season peak week,0.013417177565273735
ReichLab-KCDE_NB,2017/2018,HHS Region 7,Season peak week,0.009149864698336764
ReichLab-KCDE_PHB,2017/2018,HHS Region 7,Season peak week,0.007735267141463014
ReichLab-KDE,2017/2018,HHS Region 7,Season peak week,0.005629628683763336
ReichLab-SARIMA1,2017/2018,HHS Region 7,Season peak week,0.00989088263944727
ReichLab-SARIMA2,2017/2018,HHS Region 7,Season peak week,0.5368394489543845
UA-EpiCos,2017/2018,HHS Region 7,Season peak week,0.00483758292461434
CU-BMA,2017/2018,HHS Region 7,Season peak percentage,0.05121902419797936
CU-EAKFC_SEIRS,2017/2018,HHS Region 7,Season peak percentage,0.008664104216594096
CU-EAKFC_SIRS,2017/2018,HHS Region 7,Season peak percentage,0.012340010522799125
CU-EKF_SEIRS,2017/2018,HHS Region 7,Season peak percentage,0.009334285031978817
CU-EKF_SIRS,2017/2018,HHS Region 7,Season peak percentage,0.03125030960045007
CU-RHF_SEIRS,2017/2018,HHS Region 7,Season peak percentage,0.008338682546773979
CU-RHF_SIRS,2017/2018,HHS Region 7,Season peak percentage,0.015498247459654077
Delphi-BasisRegression,2017/2018,HHS Region 7,Season peak percentage,0.007233714356549925
Delphi-DeltaDensity1,2017/2018,HHS Region 7,Season peak percentage,0.017369700452819055
Delphi-DeltaDensity2,2017/2018,HHS Region 7,Season peak percentage,0.011147231697811188
Delphi-EmpiricalFuture,2017/2018,HHS Region 7,Season peak percentage,0.005344338713032986
Delphi-EmpiricalTraj,2017/2018,HHS Region 7,Season peak percentage,0.004335786229491332
Delphi-Uniform,2017/2018,HHS Region 7,Season peak percentage,0.004052996440398126
