component_model_id,season,location,target,weight
CU-RHF_SEIRS,2016/2017,HHS Region 8,Season peak week,9.02082022272371e-31
CU-RHF_SIRS,2016/2017,HHS Region 8,Season peak week,3.63414799487378e-22
Delphi-BasisRegression,2016/2017,HHS Region 8,Season peak week,8.08220041354818e-08
Delphi-DeltaDensity1,2016/2017,HHS Region 8,Season peak week,0.660876758267621
Delphi-DeltaDensity2,2016/2017,HHS Region 8,Season peak week,1.41432587992197e-07
Delphi-EmpiricalBayes1,2016/2017,HHS Region 8,Season peak week,7.78686955814784e-19
Delphi-EmpiricalBayes2,2016/2017,HHS Region 8,Season peak week,0.105196527680851
Delphi-EmpiricalFuture,2016/2017,HHS Region 8,Season peak week,5.34092428122391e-68
Delphi-EmpiricalTraj,2016/2017,HHS Region 8,Season peak week,4.41534397266752e-128
Delphi-Stat,2016/2017,HHS Region 8,Season peak week,1.20071905503296e-15
Delphi-Uniform,2016/2017,HHS Region 8,Season peak week,5.34137117086641e-154
LANL-DBM,2016/2017,HHS Region 8,Season peak week,1.35102625506406e-16
ReichLab-KCDE,2016/2017,HHS Region 8,Season peak week,0.233895486155989
ReichLab-KDE,2016/2017,HHS Region 8,Season peak week,1.58989806842391e-99
ReichLab-SARIMA1,2016/2017,HHS Region 8,Season peak week,8.93670796544339e-34
ReichLab-SARIMA2,2016/2017,HHS Region 8,Season peak week,8.75950549376597e-10
CU-BMA,2010/2011,HHS Region 9,Season peak week,0.568272650420944
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,Season peak week,4.31607281890318e-36
CU-EAKFC_SIRS,2010/2011,HHS Region 9,Season peak week,5.08780946675816e-09
CU-EKF_SEIRS,2010/2011,HHS Region 9,Season peak week,4.2933039049723e-36
CU-EKF_SIRS,2010/2011,HHS Region 9,Season peak week,1.82830194431334e-13
CU-RHF_SEIRS,2010/2011,HHS Region 9,Season peak week,3.49860192758911e-42
CU-RHF_SIRS,2010/2011,HHS Region 9,Season peak week,8.15501763446e-15
Delphi-BasisRegression,2010/2011,HHS Region 9,Season peak week,0.106038188650688
Delphi-DeltaDensity1,2010/2011,HHS Region 9,Season peak week,0.325689155839818
Delphi-DeltaDensity2,2010/2011,HHS Region 9,Season peak week,1.42844233493851e-15
Delphi-EmpiricalBayes1,2010/2011,HHS Region 9,Season peak week,1.45471690890787e-31
Delphi-EmpiricalBayes2,2010/2011,HHS Region 9,Season peak week,2.3326035560034e-28
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,Season peak week,3.36727455245521e-72
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,Season peak week,7.55452902535446e-96
Delphi-Stat,2010/2011,HHS Region 9,Season peak week,5.47953197878808e-13
Delphi-Uniform,2010/2011,HHS Region 9,Season peak week,2.01341502026233e-150
LANL-DBM,2010/2011,HHS Region 9,Season peak week,5.2571336107658e-24
ReichLab-KCDE,2010/2011,HHS Region 9,Season peak week,2.04399285682148e-17
ReichLab-KDE,2010/2011,HHS Region 9,Season peak week,1.94219779554256e-63
ReichLab-SARIMA1,2010/2011,HHS Region 9,Season peak week,1.31474413036575e-59
ReichLab-SARIMA2,2010/2011,HHS Region 9,Season peak week,2.5922898410807e-22
CU-BMA,2011/2012,HHS Region 9,Season peak week,0.579011378912378
CU-EAKFC_SEIRS,2011/2012,HHS Region 9,Season peak week,4.58092478841436e-41
CU-EAKFC_SIRS,2011/2012,HHS Region 9,Season peak week,0.00171385022320082
CU-EKF_SEIRS,2011/2012,HHS Region 9,Season peak week,8.61774027112205e-35
CU-EKF_SIRS,2011/2012,HHS Region 9,Season peak week,0.0594922596779231
CU-RHF_SEIRS,2011/2012,HHS Region 9,Season peak week,3.54664437525702e-69
CU-RHF_SIRS,2011/2012,HHS Region 9,Season peak week,1.03439832835887e-11
Delphi-BasisRegression,2011/2012,HHS Region 9,Season peak week,1.04696861783354e-09
Delphi-DeltaDensity1,2011/2012,HHS Region 9,Season peak week,0.359782510047803
Delphi-DeltaDensity2,2011/2012,HHS Region 9,Season peak week,3.99191044188357e-38
Delphi-EmpiricalBayes1,2011/2012,HHS Region 9,Season peak week,4.07201171220586e-90
Delphi-EmpiricalBayes2,2011/2012,HHS Region 9,Season peak week,4.34302700300247e-70
Delphi-EmpiricalFuture,2011/2012,HHS Region 9,Season peak week,5.99035074257608e-159
Delphi-EmpiricalTraj,2011/2012,HHS Region 9,Season peak week,9.53828612877836e-215
Delphi-Stat,2011/2012,HHS Region 9,Season peak week,4.40750037575559e-34
Delphi-Uniform,2011/2012,HHS Region 9,Season peak week,0
LANL-DBM,2011/2012,HHS Region 9,Season peak week,1.70171786620429e-39
ReichLab-KCDE,2011/2012,HHS Region 9,Season peak week,5.37325646978275e-27
ReichLab-KDE,2011/2012,HHS Region 9,Season peak week,8.32134651172113e-135
ReichLab-SARIMA1,2011/2012,HHS Region 9,Season peak week,9.72777193305699e-139
ReichLab-SARIMA2,2011/2012,HHS Region 9,Season peak week,8.13820359773421e-11
CU-BMA,2012/2013,HHS Region 9,Season peak week,0.915147497553284
CU-EAKFC_SEIRS,2012/2013,HHS Region 9,Season peak week,3.66301664219837e-07
CU-EAKFC_SIRS,2012/2013,HHS Region 9,Season peak week,2.85910228492595e-10
CU-EKF_SEIRS,2012/2013,HHS Region 9,Season peak week,0.0112289903986255
CU-EKF_SIRS,2012/2013,HHS Region 9,Season peak week,0.000132590475456169
CU-RHF_SEIRS,2012/2013,HHS Region 9,Season peak week,9.3783408367825e-33
CU-RHF_SIRS,2012/2013,HHS Region 9,Season peak week,3.28619785091191e-11
Delphi-BasisRegression,2012/2013,HHS Region 9,Season peak week,8.88502290107997e-27
Delphi-DeltaDensity1,2012/2013,HHS Region 9,Season peak week,9.66588653600229e-14
Delphi-DeltaDensity2,2012/2013,HHS Region 9,Season peak week,1.19508485099637e-15
Delphi-EmpiricalBayes1,2012/2013,HHS Region 9,Season peak week,7.22876533175648e-62
Delphi-EmpiricalBayes2,2012/2013,HHS Region 9,Season peak week,4.48015325336e-83
Delphi-EmpiricalFuture,2012/2013,HHS Region 9,Season peak week,2.35333358617387e-119
Delphi-EmpiricalTraj,2012/2013,HHS Region 9,Season peak week,2.70683352890166e-150
Delphi-Stat,2012/2013,HHS Region 9,Season peak week,6.82790807317394e-27
Delphi-Uniform,2012/2013,HHS Region 9,Season peak week,2.43803634093156e-231
LANL-DBM,2012/2013,HHS Region 9,Season peak week,3.39144502475383e-25
ReichLab-KCDE,2012/2013,HHS Region 9,Season peak week,4.88515873992162e-30
ReichLab-KDE,2012/2013,HHS Region 9,Season peak week,5.95075540962879e-100
ReichLab-SARIMA1,2012/2013,HHS Region 9,Season peak week,7.71497374696586e-92
ReichLab-SARIMA2,2012/2013,HHS Region 9,Season peak week,0.0734905549521
CU-BMA,2013/2014,HHS Region 9,Season peak week,0.704883615341392
CU-EAKFC_SEIRS,2013/2014,HHS Region 9,Season peak week,6.16749610874581e-38
CU-EAKFC_SIRS,2013/2014,HHS Region 9,Season peak week,0.0318048923347493
CU-EKF_SEIRS,2013/2014,HHS Region 9,Season peak week,1.59292570010668e-31
CU-EKF_SIRS,2013/2014,HHS Region 9,Season peak week,0.000921986222092276
CU-RHF_SEIRS,2013/2014,HHS Region 9,Season peak week,4.78202530002252e-63
CU-RHF_SIRS,2013/2014,HHS Region 9,Season peak week,1.36358048313581e-08
Delphi-BasisRegression,2013/2014,HHS Region 9,Season peak week,5.19613298057103e-17
Delphi-DeltaDensity1,2013/2014,HHS Region 9,Season peak week,0.262389492440451
Delphi-DeltaDensity2,2013/2014,HHS Region 9,Season peak week,1.09809044752297e-29
Delphi-EmpiricalBayes1,2013/2014,HHS Region 9,Season peak week,1.84165047384008e-88
Delphi-EmpiricalBayes2,2013/2014,HHS Region 9,Season peak week,1.37560207082214e-82
Delphi-EmpiricalFuture,2013/2014,HHS Region 9,Season peak week,8.407096065156e-141
Delphi-EmpiricalTraj,2013/2014,HHS Region 9,Season peak week,3.41210012731825e-183
Delphi-Stat,2013/2014,HHS Region 9,Season peak week,3.97501578494665e-28
Delphi-Uniform,2013/2014,HHS Region 9,Season peak week,5.6316307478464e-289
LANL-DBM,2013/2014,HHS Region 9,Season peak week,1.0635224239345e-28
ReichLab-KCDE,2013/2014,HHS Region 9,Season peak week,3.27344386770039e-23
ReichLab-KDE,2013/2014,HHS Region 9,Season peak week,2.64848547345926e-115
ReichLab-SARIMA1,2013/2014,HHS Region 9,Season peak week,1.79340874805091e-122
ReichLab-SARIMA2,2013/2014,HHS Region 9,Season peak week,2.55108065901493e-11
CU-BMA,2014/2015,HHS Region 9,Season peak week,0.74174012293162
CU-EAKFC_SEIRS,2014/2015,HHS Region 9,Season peak week,1.76055985584536e-45
CU-EAKFC_SIRS,2014/2015,HHS Region 9,Season peak week,1.63127761526544e-05
CU-EKF_SEIRS,2014/2015,HHS Region 9,Season peak week,4.42128551942302e-40
CU-EKF_SIRS,2014/2015,HHS Region 9,Season peak week,4.830223553494e-12
CU-RHF_SEIRS,2014/2015,HHS Region 9,Season peak week,7.57246724343449e-57
CU-RHF_SIRS,2014/2015,HHS Region 9,Season peak week,7.34355359706855e-18
Delphi-BasisRegression,2014/2015,HHS Region 9,Season peak week,0.0224478902809742
Delphi-DeltaDensity1,2014/2015,HHS Region 9,Season peak week,0.235795674006422
Delphi-DeltaDensity2,2014/2015,HHS Region 9,Season peak week,9.79697711530127e-39
Delphi-EmpiricalBayes1,2014/2015,HHS Region 9,Season peak week,4.56377291486912e-60
Delphi-EmpiricalBayes2,2014/2015,HHS Region 9,Season peak week,1.96959881775869e-48
Delphi-EmpiricalFuture,2014/2015,HHS Region 9,Season peak week,8.99255816195119e-108
Delphi-EmpiricalTraj,2014/2015,HHS Region 9,Season peak week,2.09127087946267e-140
Delphi-Stat,2014/2015,HHS Region 9,Season peak week,2.38526962873095e-25
Delphi-Uniform,2014/2015,HHS Region 9,Season peak week,1.45660610350918e-223
LANL-DBM,2014/2015,HHS Region 9,Season peak week,1.61977978190527e-26
ReichLab-KCDE,2014/2015,HHS Region 9,Season peak week,1.43359683589625e-15
ReichLab-KDE,2014/2015,HHS Region 9,Season peak week,1.38331904161393e-85
ReichLab-SARIMA1,2014/2015,HHS Region 9,Season peak week,2.3473930026606e-105
ReichLab-SARIMA2,2014/2015,HHS Region 9,Season peak week,2.22392008867266e-29
CU-BMA,2015/2016,HHS Region 9,Season peak week,0.645238760731523
CU-EAKFC_SEIRS,2015/2016,HHS Region 9,Season peak week,1.61564453329521e-64
CU-EAKFC_SIRS,2015/2016,HHS Region 9,Season peak week,1.59590146005793e-05
CU-EKF_SEIRS,2015/2016,HHS Region 9,Season peak week,2.52399494718676e-53
CU-EKF_SIRS,2015/2016,HHS Region 9,Season peak week,0.0633491423681733
CU-RHF_SEIRS,2015/2016,HHS Region 9,Season peak week,1.47264499426847e-94
CU-RHF_SIRS,2015/2016,HHS Region 9,Season peak week,4.744668272452e-12
Delphi-BasisRegression,2015/2016,HHS Region 9,Season peak week,0.0601126227928678
Delphi-DeltaDensity1,2015/2016,HHS Region 9,Season peak week,0.230422694943012
Delphi-DeltaDensity2,2015/2016,HHS Region 9,Season peak week,2.325719534659e-41
Delphi-EmpiricalBayes1,2015/2016,HHS Region 9,Season peak week,1.44968779784507e-114
Delphi-EmpiricalBayes2,2015/2016,HHS Region 9,Season peak week,3.47786910993261e-113
Delphi-EmpiricalFuture,2015/2016,HHS Region 9,Season peak week,2.54616419037648e-201
Delphi-EmpiricalTraj,2015/2016,HHS Region 9,Season peak week,1.93816328512279e-257
Delphi-Stat,2015/2016,HHS Region 9,Season peak week,7.55459050955195e-41
Delphi-Uniform,2015/2016,HHS Region 9,Season peak week,0
LANL-DBM,2015/2016,HHS Region 9,Season peak week,4.49435722489404e-56
ReichLab-KCDE,2015/2016,HHS Region 9,Season peak week,1.79089582574171e-31
ReichLab-KDE,2015/2016,HHS Region 9,Season peak week,4.38058463124597e-158
ReichLab-SARIMA1,2015/2016,HHS Region 9,Season peak week,3.8563172164312e-167
ReichLab-SARIMA2,2015/2016,HHS Region 9,Season peak week,0.000860820145079297
CU-BMA,2016/2017,HHS Region 9,Season peak week,0.538820142205936
CU-EAKFC_SEIRS,2016/2017,HHS Region 9,Season peak week,1.62061589352466e-22
CU-EAKFC_SIRS,2016/2017,HHS Region 9,Season peak week,9.01291130371215e-05
CU-EKF_SEIRS,2016/2017,HHS Region 9,Season peak week,4.14352931717287e-18
CU-EKF_SIRS,2016/2017,HHS Region 9,Season peak week,0.0306476807242034
CU-RHF_SEIRS,2016/2017,HHS Region 9,Season peak week,2.22360959336207e-40
CU-RHF_SIRS,2016/2017,HHS Region 9,Season peak week,1.82215221006575e-09
Delphi-BasisRegression,2016/2017,HHS Region 9,Season peak week,2.72396040950422e-09
Delphi-DeltaDensity1,2016/2017,HHS Region 9,Season peak week,0.430441578687741
Delphi-DeltaDensity2,2016/2017,HHS Region 9,Season peak week,2.19987947268287e-27
Delphi-EmpiricalBayes1,2016/2017,HHS Region 9,Season peak week,1.59715998529817e-49
Delphi-EmpiricalBayes2,2016/2017,HHS Region 9,Season peak week,1.54191686470468e-46
Delphi-EmpiricalFuture,2016/2017,HHS Region 9,Season peak week,3.14564169203744e-99
Delphi-EmpiricalTraj,2016/2017,HHS Region 9,Season peak week,3.9053498840946e-133
Delphi-Stat,2016/2017,HHS Region 9,Season peak week,1.74436818017441e-20
Delphi-Uniform,2016/2017,HHS Region 9,Season peak week,2.18169172523035e-206
LANL-DBM,2016/2017,HHS Region 9,Season peak week,1.85636096785076e-18
ReichLab-KCDE,2016/2017,HHS Region 9,Season peak week,3.63928980317746e-16
ReichLab-KDE,2016/2017,HHS Region 9,Season peak week,1.650645995222e-83
ReichLab-SARIMA1,2016/2017,HHS Region 9,Season peak week,2.93829701332114e-85
ReichLab-SARIMA2,2016/2017,HHS Region 9,Season peak week,4.64722968657939e-07
CU-BMA,2010/2011,US National,Season peak week,2.97474542866159e-06
CU-EAKFC_SEIRS,2010/2011,US National,Season peak week,0.224192501110917
CU-EAKFC_SIRS,2010/2011,US National,Season peak week,3.10980441004262e-15
CU-EKF_SEIRS,2010/2011,US National,Season peak week,1.36590947196742e-08
CU-EKF_SIRS,2010/2011,US National,Season peak week,4.56294975710923e-19
CU-RHF_SEIRS,2010/2011,US National,Season peak week,0.0149840750169852
CU-RHF_SIRS,2010/2011,US National,Season peak week,2.9395658744002e-11
Delphi-BasisRegression,2010/2011,US National,Season peak week,1.41687718885342e-53
Delphi-DeltaDensity1,2010/2011,US National,Season peak week,1.81574027492905e-59
Delphi-DeltaDensity2,2010/2011,US National,Season peak week,5.17035555973221e-59
Delphi-EmpiricalBayes1,2010/2011,US National,Season peak week,1.05402469624329e-68
Delphi-EmpiricalBayes2,2010/2011,US National,Season peak week,9.61474425614937e-89
Delphi-EmpiricalFuture,2010/2011,US National,Season peak week,2.86310442843932e-173
Delphi-EmpiricalTraj,2010/2011,US National,Season peak week,1.30803684416344e-272
Delphi-Stat,2010/2011,US National,Season peak week,1.05230892088167e-61
Delphi-Uniform,2010/2011,US National,Season peak week,0
LANL-DBM,2010/2011,US National,Season peak week,1.99028583681027e-60
ReichLab-KCDE,2010/2011,US National,Season peak week,0.327555127086759
ReichLab-KDE,2010/2011,US National,Season peak week,5.16649034059822e-248
ReichLab-SARIMA1,2010/2011,US National,Season peak week,3.08662697330468e-10
ReichLab-SARIMA2,2010/2011,US National,Season peak week,0.433265308042753
CU-BMA,2011/2012,US National,Season peak week,0.400084009141352
CU-EAKFC_SEIRS,2011/2012,US National,Season peak week,0.0426403597895292
CU-EAKFC_SIRS,2011/2012,US National,Season peak week,3.79509313572097e-07
CU-EKF_SEIRS,2011/2012,US National,Season peak week,4.55864017498671e-05
CU-EKF_SIRS,2011/2012,US National,Season peak week,1.45638573375208e-07
CU-RHF_SEIRS,2011/2012,US National,Season peak week,2.61070462375865e-06
CU-RHF_SIRS,2011/2012,US National,Season peak week,2.42347033607445e-06
Delphi-BasisRegression,2011/2012,US National,Season peak week,6.85207991822972e-30
Delphi-DeltaDensity1,2011/2012,US National,Season peak week,1.08679188866078e-13
Delphi-DeltaDensity2,2011/2012,US National,Season peak week,5.85769119011724e-09
Delphi-EmpiricalBayes1,2011/2012,US National,Season peak week,5.35789405478938e-17
Delphi-EmpiricalBayes2,2011/2012,US National,Season peak week,1.64382316182079e-27
Delphi-EmpiricalFuture,2011/2012,US National,Season peak week,3.79884160494926e-99
Delphi-EmpiricalTraj,2011/2012,US National,Season peak week,6.94566749036421e-152
Delphi-Stat,2011/2012,US National,Season peak week,2.1224179681309e-25
Delphi-Uniform,2011/2012,US National,Season peak week,6.44316722148207e-212
LANL-DBM,2011/2012,US National,Season peak week,5.82143291681296e-08
ReichLab-KCDE,2011/2012,US National,Season peak week,0.416615989380862
ReichLab-KDE,2011/2012,US National,Season peak week,6.22866333594051e-110
ReichLab-SARIMA1,2011/2012,US National,Season peak week,1.35036214935861e-12
ReichLab-SARIMA2,2011/2012,US National,Season peak week,0.140608431890181
CU-BMA,2012/2013,US National,Season peak week,1.21410780661402e-22
CU-EAKFC_SEIRS,2012/2013,US National,Season peak week,0.292225859795592
CU-EAKFC_SIRS,2012/2013,US National,Season peak week,4.07113394484227e-21
CU-EKF_SEIRS,2012/2013,US National,Season peak week,9.4544181916103e-07
CU-EKF_SIRS,2012/2013,US National,Season peak week,1.052401890904e-21
CU-RHF_SEIRS,2012/2013,US National,Season peak week,0.00957766774769877
CU-RHF_SIRS,2012/2013,US National,Season peak week,3.99815639958985e-18
Delphi-BasisRegression,2012/2013,US National,Season peak week,1.20607230169305e-67
Delphi-DeltaDensity1,2012/2013,US National,Season peak week,3.11576431459984e-64
Delphi-DeltaDensity2,2012/2013,US National,Season peak week,1.86663315106168e-56
Delphi-EmpiricalBayes1,2012/2013,US National,Season peak week,1.25200869812371e-66
Delphi-EmpiricalBayes2,2012/2013,US National,Season peak week,1.21220598315761e-98
Delphi-EmpiricalFuture,2012/2013,US National,Season peak week,2.475398009076e-189
Delphi-EmpiricalTraj,2012/2013,US National,Season peak week,2.44401050858185e-281
Delphi-Stat,2012/2013,US National,Season peak week,1.67215704243477e-62
Delphi-Uniform,2012/2013,US National,Season peak week,0
LANL-DBM,2012/2013,US National,Season peak week,4.10669182481437e-36
ReichLab-KCDE,2012/2013,US National,Season peak week,0.298074344275076
ReichLab-KDE,2012/2013,US National,Season peak week,3.49543475200149e-224
ReichLab-SARIMA1,2012/2013,US National,Season peak week,1.91774961130022e-37
ReichLab-SARIMA2,2012/2013,US National,Season peak week,0.400121182739814
CU-BMA,2013/2014,US National,Season peak week,0.00825903768299887
CU-EAKFC_SEIRS,2013/2014,US National,Season peak week,0.191021144970456
CU-EAKFC_SIRS,2013/2014,US National,Season peak week,6.13519898038997e-11
CU-EKF_SEIRS,2013/2014,US National,Season peak week,8.87997516633884e-06
CU-EKF_SIRS,2013/2014,US National,Season peak week,4.68388607690469e-14
CU-RHF_SEIRS,2013/2014,US National,Season peak week,0.0707885573877163
CU-RHF_SIRS,2013/2014,US National,Season peak week,1.63111292388608e-08
Delphi-BasisRegression,2013/2014,US National,Season peak week,5.52309118445069e-45
Delphi-DeltaDensity1,2013/2014,US National,Season peak week,8.98228243247552e-42
Delphi-DeltaDensity2,2013/2014,US National,Season peak week,9.7969738538717e-35
Delphi-EmpiricalBayes1,2013/2014,US National,Season peak week,4.53092911271772e-22
Delphi-EmpiricalBayes2,2013/2014,US National,Season peak week,1.19387837949904e-33
Delphi-EmpiricalFuture,2013/2014,US National,Season peak week,2.88859659807116e-153
Delphi-EmpiricalTraj,2013/2014,US National,Season peak week,8.78841594714661e-236
Delphi-Stat,2013/2014,US National,Season peak week,2.13749479696504e-40
Delphi-Uniform,2013/2014,US National,Season peak week,0
LANL-DBM,2013/2014,US National,Season peak week,1.14418019331721e-28
ReichLab-KCDE,2013/2014,US National,Season peak week,0.521215441292791
ReichLab-KDE,2013/2014,US National,Season peak week,9.34366245737981e-194
ReichLab-SARIMA1,2013/2014,US National,Season peak week,1.58117626882178e-25
ReichLab-SARIMA2,2013/2014,US National,Season peak week,0.208706922318343
CU-BMA,2014/2015,US National,Season peak week,0.000109429632301019
CU-EAKFC_SEIRS,2014/2015,US National,Season peak week,0.284060806181994
CU-EAKFC_SIRS,2014/2015,US National,Season peak week,3.93139205759397e-20
CU-EKF_SEIRS,2014/2015,US National,Season peak week,5.72952551219794e-07
CU-EKF_SIRS,2014/2015,US National,Season peak week,7.31834561036827e-20
CU-RHF_SEIRS,2014/2015,US National,Season peak week,0.00060578746109328
CU-RHF_SIRS,2014/2015,US National,Season peak week,8.29095591742649e-13
Delphi-BasisRegression,2014/2015,US National,Season peak week,5.69954145738947e-53
Delphi-DeltaDensity1,2014/2015,US National,Season peak week,1.00185550921176e-58
Delphi-DeltaDensity2,2014/2015,US National,Season peak week,4.30447084914047e-60
Delphi-EmpiricalBayes1,2014/2015,US National,Season peak week,1.99216751074874e-54
Delphi-EmpiricalBayes2,2014/2015,US National,Season peak week,1.35323848460977e-104
Delphi-EmpiricalFuture,2014/2015,US National,Season peak week,2.84602586977898e-213
Delphi-EmpiricalTraj,2014/2015,US National,Season peak week,1.48004940016732e-314
Delphi-Stat,2014/2015,US National,Season peak week,3.9883638726882e-62
Delphi-Uniform,2014/2015,US National,Season peak week,0
LANL-DBM,2014/2015,US National,Season peak week,3.71046734191557e-42
ReichLab-KCDE,2014/2015,US National,Season peak week,0.455190918126982
ReichLab-KDE,2014/2015,US National,Season peak week,1.72243068832945e-255
ReichLab-SARIMA1,2014/2015,US National,Season peak week,3.23175304085141e-26
ReichLab-SARIMA2,2014/2015,US National,Season peak week,0.260032485644249
CU-BMA,2015/2016,US National,Season peak week,0.041163977881298
CU-EAKFC_SEIRS,2015/2016,US National,Season peak week,0.251672730393043
CU-EAKFC_SIRS,2015/2016,US National,Season peak week,1.05232441188724e-16
CU-EKF_SEIRS,2015/2016,US National,Season peak week,4.46191738151539e-08
CU-EKF_SIRS,2015/2016,US National,Season peak week,1.95764906784849e-15
CU-RHF_SEIRS,2015/2016,US National,Season peak week,4.59206628943333e-05
CU-RHF_SIRS,2015/2016,US National,Season peak week,1.87720775240885e-12
Delphi-BasisRegression,2015/2016,US National,Season peak week,7.14298183971489e-15
Delphi-DeltaDensity1,2015/2016,US National,Season peak week,1.30347602401435e-23
Delphi-DeltaDensity2,2015/2016,US National,Season peak week,4.3179180707862e-10
Delphi-EmpiricalBayes1,2015/2016,US National,Season peak week,3.58379518942493e-09
Delphi-EmpiricalBayes2,2015/2016,US National,Season peak week,1.60561562160327e-25
Delphi-EmpiricalFuture,2015/2016,US National,Season peak week,2.12674198998627e-146
Delphi-EmpiricalTraj,2015/2016,US National,Season peak week,4.05997186784054e-218
Delphi-Stat,2015/2016,US National,Season peak week,3.36084606645593e-23
Delphi-Uniform,2015/2016,US National,Season peak week,2.557468999042e-290
LANL-DBM,2015/2016,US National,Season peak week,6.8854135627749e-19
ReichLab-KCDE,2015/2016,US National,Season peak week,6.68727414961617e-11
ReichLab-KDE,2015/2016,US National,Season peak week,3.25081034768285e-177
ReichLab-SARIMA1,2015/2016,US National,Season peak week,5.82603875453213e-29
ReichLab-SARIMA2,2015/2016,US National,Season peak week,0.707117322359244
CU-BMA,2016/2017,US National,Season peak week,7.382667777755e-12
CU-EAKFC_SEIRS,2016/2017,US National,Season peak week,0.0677060199449333
CU-EAKFC_SIRS,2016/2017,US National,Season peak week,3.11458072588361e-09
CU-EKF_SEIRS,2016/2017,US National,Season peak week,8.89854702072756e-08
CU-EKF_SIRS,2016/2017,US National,Season peak week,2.31736193579978e-17
CU-RHF_SEIRS,2016/2017,US National,Season peak week,6.13382452196067e-05
CU-RHF_SIRS,2016/2017,US National,Season peak week,5.63921841257418e-13
Delphi-BasisRegression,2016/2017,US National,Season peak week,1.48689117623882e-37
Delphi-DeltaDensity1,2016/2017,US National,Season peak week,3.87283405014572e-36
Delphi-DeltaDensity2,2016/2017,US National,Season peak week,6.42658298157111e-52
Delphi-EmpiricalBayes1,2016/2017,US National,Season peak week,8.11637745963294e-24
Delphi-EmpiricalBayes2,2016/2017,US National,Season peak week,3.25458932830141e-49
Delphi-EmpiricalFuture,2016/2017,US National,Season peak week,6.43001129236492e-96
Delphi-EmpiricalTraj,2016/2017,US National,Season peak week,7.84254252789765e-144
Delphi-Stat,2016/2017,US National,Season peak week,3.8061340406716e-42
Delphi-Uniform,2016/2017,US National,Season peak week,6.57557023136822e-192
LANL-DBM,2016/2017,US National,Season peak week,1.69571496040638e-43
ReichLab-KCDE,2016/2017,US National,Season peak week,0.32680916812022
ReichLab-KDE,2016/2017,US National,Season peak week,1.12915594671877e-127
ReichLab-SARIMA1,2016/2017,US National,Season peak week,4.42912594395796e-13
ReichLab-SARIMA2,2016/2017,US National,Season peak week,0.605423381581187
CU-BMA,2017/2018,HHS Region 1,1 wk ahead,1.92843237876739e-08
CU-EAKFC_SEIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
CU-EAKFC_SIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
CU-EKF_SEIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
CU-EKF_SIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
CU-RHF_SEIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
CU-RHF_SIRS,2017/2018,HHS Region 1,1 wk ahead,0.0291372349240577
Delphi-BasisRegression,2017/2018,HHS Region 1,1 wk ahead,4.6192201124062e-17
Delphi-DeltaDensity1,2017/2018,HHS Region 1,1 wk ahead,0.338096189490339
Delphi-DeltaDensity2,2017/2018,HHS Region 1,1 wk ahead,0.168707940718492
Delphi-EmpiricalBayes1,2017/2018,HHS Region 1,1 wk ahead,0.31837210182267
Delphi-EmpiricalBayes2,2017/2018,HHS Region 1,1 wk ahead,1.92767318880697e-22
Delphi-EmpiricalFuture,2017/2018,HHS Region 1,1 wk ahead,8.36116550229234e-97
Delphi-EmpiricalTraj,2017/2018,HHS Region 1,1 wk ahead,8.36116550229234e-97
Delphi-Stat,2017/2018,HHS Region 1,1 wk ahead,2.64430541879248e-07
Delphi-Uniform,2017/2018,HHS Region 1,1 wk ahead,1.23763042036993e-217
LANL-DBM,2017/2018,HHS Region 1,1 wk ahead,1.57692839894736e-21
ReichLab-KCDE,2017/2018,HHS Region 1,1 wk ahead,7.47092875376794e-08
ReichLab-KDE,2017/2018,HHS Region 1,1 wk ahead,1.71166801926146e-68
ReichLab-SARIMA1,2017/2018,HHS Region 1,1 wk ahead,1.58320719124635e-16
ReichLab-SARIMA2,2017/2018,HHS Region 1,1 wk ahead,1.03849501273786e-21
CU-BMA,2017/2018,HHS Region 10,1 wk ahead,7.00605628464373e-08
CU-EAKFC_SEIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
CU-EAKFC_SIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
CU-EKF_SEIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
CU-EKF_SIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
CU-RHF_SEIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
CU-RHF_SIRS,2017/2018,HHS Region 10,1 wk ahead,0.149649546129765
Delphi-BasisRegression,2017/2018,HHS Region 10,1 wk ahead,2.85644216492438e-14
Delphi-DeltaDensity1,2017/2018,HHS Region 10,1 wk ahead,5.9184385720537e-06
Delphi-DeltaDensity2,2017/2018,HHS Region 10,1 wk ahead,7.82526641870422e-07
Delphi-EmpiricalBayes1,2017/2018,HHS Region 10,1 wk ahead,0.102095951838622
